i,이름, 코드, 거래소, koscom_day, naver_day
164,301069,301069.SZ,심천(선강퉁) 증권거래소,20230331,20230331
165,688595,688595.SS,상해(후강퉁) 증권거래소,20230331,20230331
167,003039,003039.SZ,심천(선강퉁) 증권거래소,20230331,20230331
168,600548,600548.SS,상해(후강퉁) 증권거래소,20230331,20230331
169,002967,002967.SZ,심천(선강퉁) 증권거래소,20230331,20230331
170,300762,300762.SZ,심천(선강퉁) 증권거래소,20230331,20230331
171,002996,002996.SZ,심천(선강퉁) 증권거래소,20230331,20230331
172,300772,300772.SZ,심천(선강퉁) 증권거래소,20230331,20230331
173,688368,688368.SS,상해(후강퉁) 증권거래소,20230331,20230331
174,002910,002910.SZ,심천(선강퉁) 증권거래소,20230331,20230331
175,688359,688359.SS,상해(후강퉁) 증권거래소,20230331,20230331
176,000553,000553.SZ,심천(선강퉁) 증권거래소,20230331,20230331
177,688303,688303.SS,상해(후강퉁) 증권거래소,20230331,20230331
178,688516,688516.SS,상해(후강퉁) 증권거래소,20230331,20230331
179,605111,605111.SS,상해(후강퉁) 증권거래소,20230331,20230331
180,603068,603068.SS,상해(후강퉁) 증권거래소,20230331,20230331
181,688317,688317.SS,상해(후강퉁) 증권거래소,20230331,20230331
182,300750,300750.SZ,심천(선강퉁) 증권거래소,20230331,20230331
183,301096,301096.SZ,심천(선강퉁) 증권거래소,20230331,20230331
184,603332,603332.SS,상해(후강퉁) 증권거래소,20230331,20230331
185,002950,002950.SZ,심천(선강퉁) 증권거래소,20230331,20230331
186,603351,603351.SS,상해(후강퉁) 증권거래소,20230331,20230331
187,300900,300900.SZ,심천(선강퉁) 증권거래소,20230331,20230331
188,688536,688536.SS,상해(후강퉁) 증권거래소,20230331,20230331
189,688283,688283.SS,상해(후강퉁) 증권거래소,20230331,20230331
190,600280,600280.SS,상해(후강퉁) 증권거래소,20230331,20230331
191,601187,601187.SS,상해(후강퉁) 증권거래소,20230331,20230331
192,601138,601138.SS,상해(후강퉁) 증권거래소,20230331,20230331
193,002185,002185.SZ,심천(선강퉁) 증권거래소,20230331,20230331
194,002951,002951.SZ,심천(선강퉁) 증권거래소,20230331,20230331
195,300770,300770.SZ,심천(선강퉁) 증권거래소,20230331,20230331
197,001965,001965.SZ,심천(선강퉁) 증권거래소,20230331,20230331
199,603786,603786.SS,상해(후강퉁) 증권거래소,20230331,20230331
200,603530,603530.SS,상해(후강퉁) 증권거래소,20230331,20230331
201,603327,603327.SS,상해(후강퉁) 증권거래소,20230331,20230331
202,301046,301046.SZ,심천(선강퉁) 증권거래소,20230331,20230331
203,601698,601698.SS,상해(후강퉁) 증권거래소,20230331,20230331
204,601828,601828.SS,상해(후강퉁) 증권거래소,20230331,20230331
