RIC,MAX(ACCOUNT_DATE)
3396.HK         ,20221231
1599.HK         ,20221231
2608.HK         ,20210630
1771.HK         ,20221231
2255.HK         ,20221231
1528.HK         ,20230331
6899.HK         ,20221231
0798.HK         ,20221231
2100.HK         ,20221231
6138.HK         ,20221231
0288.HK         ,20221231
1400.HK         ,20221231
1513.HK         ,20230331
1397.HK         ,20221231
2111.HK         ,20221231
6198.HK         ,20230331
8267.HK         ,20230331
6033.HK         ,20220930
6128.HK         ,20221231
1588.HK         ,20221231
3639.HK         ,20221231
0911.HK         ,20221231
3709.HK         ,20221231
1626.HK         ,20221231
2202.HK         ,20230331
6136.HK         ,20221231
1446.HK         ,20221231
1450.HK         ,20221231
1980.HK         ,20221231
6188.HK         ,20221231
2399.HK         ,20221231
6123.HK         ,20221231
1432.HK         ,20221231
6060.HK         ,20221231
1856.HK         ,20221231
1253.HK         ,20221231
1418.HK         ,20221231
8237.HK         ,20220930
8125.HK         ,20221231
8162.HK         ,20230331
8059.HK         ,20230331
8315.HK         ,20221231
6869.HK         ,20230331
1456.HK         ,20221231
2221.HK         ,20230331
1578.HK         ,20221231
1395.HK         ,20221231
601916.SS       ,20230331
1285.HK         ,20221231
8268.HK         ,20221231
1811.HK         ,20221231
8222.HK         ,20221231
1347.HK         ,20230331
3822.HK         ,20220930
1310.HK         ,20230228
6893.HK         ,20220930
1466.HK         ,20220930
8195.HK         ,20221231
8363.HK         ,20230331
1381.HK         ,20221231
1786.HK         ,20221231
1958.HK         ,20221231
1289.HK         ,20221231
1305.HK         ,20221231
1317.HK         ,20210831
6882.HK         ,20221231
1478.HK         ,20221231
1022.HK         ,20221231
1480.HK         ,20221231
8170.HK         ,20221031
0520.HK         ,20221231
8307.HK         ,20230331
2212.HK         ,20221231
6866.HK         ,20230331
3708.HK         ,20221231
1993.HK         ,20221231
1362.HK         ,20221231
6161.HK         ,20210630
6822.HK         ,20221231
8139.HK         ,20230331
1245.HK         ,20230331
1327.HK         ,20221231
1027.HK         ,20221231
8093.HK         ,20230331
2686.HK         ,20221231
8277.HK         ,20221231
1606.HK         ,20221231
0442.HK         ,20220930
688236.SS       ,20230331
1566.HK         ,20220930
6896.HK         ,20221231
1460.HK         ,20220930
1539.HK         ,20220930
1508.HK         ,20221231
1559.HK         ,20220930
1776.HK         ,20221231
1500.HK         ,20220930
8133.HK         ,20230331
1799.HK         ,20221231
1470.HK         ,20221031
1113.HK         ,20221231
6839.HK         ,20221231
1301.HK         ,20221231
6886.HK         ,20221231
8121.HK         ,20230331
0804.HK         ,20221231
3919.HK         ,20221231
1970.HK         ,20221231
0574.HK         ,20211231
3866.HK         ,20221231
6099.HK         ,20221231
3839.HK         ,20230331
2193.HK         ,20220930
3882.HK         ,20221231
2286.HK         ,20221231
2699.HK         ,20220630
1986.HK         ,20221231
6836.HK         ,20221231
1498.HK         ,20221231
0416.HK         ,20220630
1736.HK         ,20221231
3737.HK         ,20221231
6196.HK         ,20230331
1476.HK         ,20221231
1718.HK         ,20220930
1568.HK         ,20221231
8316.HK         ,20221231
3969.HK         ,20230331
2153.HK         ,20220930
1499.HK         ,20220930
0974.HK         ,20221231
1585.HK         ,20221231
8245.HK         ,20221231
2289.HK         ,20221231
0331.HK         ,20221231
1556.HK         ,20221231
1631.HK         ,20221231
1690.HK         ,20221231
8280.HK         ,20221231
1826.HK         ,20221231
2199.HK         ,20220930
1527.HK         ,20221231
1709.HK         ,20220930
1869.HK         ,20221231
1532.HK         ,20221231
8057.HK         ,20230331
1546.HK         ,20220930
8331.HK         ,20221231
8290.HK         ,20230331
2663.HK         ,20230331
2203.HK         ,20221231
8056.HK         ,20221231
1558.HK         ,20221231
8070.HK         ,20230331
2669.HK         ,20221231
1561.HK         ,20221231
6189.HK         ,20220630
6833.HK         ,20221231
2588.HK         ,20221231
3868.HK         ,20221231
1469.HK         ,20220930
8366.HK         ,20230131
1495.HK         ,20221231
8308.HK         ,20220930
1419.HK         ,20221231
1452.HK         ,20221231
1909.HK         ,20210630
1538.HK         ,20221231
2768.HK         ,20220630
2138.HK         ,20230331
3799.HK         ,20221231
1543.HK         ,20221231
1341.HK         ,20220930
1979.HK         ,20221231
8196.HK         ,20230331
8160.HK         ,20221231
2031.HK         ,20220930
1662.HK         ,20220930
001236.SZ       ,20230331
6088.HK         ,20221231
8300.HK         ,20221231
1496.HK         ,20220930
3326.HK         ,20221231
6083.HK         ,20221231
3773.HK         ,20221231
3728.HK         ,20220930
8161.HK         ,20221231
8319.HK         ,20230331
3626.HK         ,20221231
1243.HK         ,20220930
3301.HK         ,20221231
1565.HK         ,20230228
8262.HK         ,20230331
2738.HK         ,20221231
3963.HK         ,20220930
8293.HK         ,20230430
8417.HK         ,20221231
9889.HK         ,20221231
1586.HK         ,20221231
3320.HK         ,20221231
1557.HK         ,20220930
1577.HK         ,20221231
8333.HK         ,20230331
8052.HK         ,20230331
1549.HK         ,20221231
1982.HK         ,20220930
8232.HK         ,20230331
8360.HK         ,20230331
1526.HK         ,20221231
8411.HK         ,20230331
8229.HK         ,20230331
8292.HK         ,20230331
1596.HK         ,20221231
1523.HK         ,20221231
1560.HK         ,20221231
0150.HK         ,20220930
1579.HK         ,20221231
3893.HK         ,20221231
1751.HK         ,20221231
6816.HK         ,20221231
1575.HK         ,20221231
1789.HK         ,20221231
8187.HK         ,20230331
2633.HK         ,20230331
2278.HK         ,20221231
8149.HK         ,20230331
1580.HK         ,20221231
1572.HK         ,20221231
8035.HK         ,20230331
1611.HK         ,20230331
1676.HK         ,20221231
6119.HK         ,20221231
8291.HK         ,20230331
8328.HK         ,20230331
8452.HK         ,20230331
1420.HK         ,20221231
8370.HK         ,20230331
1591.HK         ,20220930
8455.HK         ,20230331
6058.HK         ,20221231
6066.HK         ,20221231
8320.HK         ,20221231
2113.HK         ,20220930
1632.HK         ,20220930
8023.HK         ,20221231
1458.HK         ,20221231
1583.HK         ,20221231
1985.HK         ,20230331
8062.HK         ,20221231
8425.HK         ,20230331
6812.HK         ,20230331
1633.HK         ,20220930
8321.HK         ,20230131
8349.HK         ,20220930
1610.HK         ,20221231
2136.HK         ,20221231
8341.HK         ,20221231
8431.HK         ,20221231
1854.HK         ,20220930
3869.HK         ,20221231
3306.HK         ,20221231
1707.HK         ,20221231
2017.HK         ,20221231
1609.HK         ,20230331
1617.HK         ,20221231
8069.HK         ,20230331
3689.HK         ,20221231
1792.HK         ,20221231
8283.HK         ,20230331
1647.HK         ,20220930
1581.HK         ,20220930
8297.HK         ,20221231
6163.HK         ,20221031
3329.HK         ,20221231
3789.HK         ,20220930
6908.HK         ,20221231
3768.HK         ,20221231
6068.HK         ,20230228
1637.HK         ,20220930
1630.HK         ,20220930
6122.HK         ,20221231
3958.HK         ,20221231
1782.HK         ,20221231
1915.HK         ,20221231
1660.HK         ,20220930
8353.HK         ,20230228
8091.HK         ,20230331
1732.HK         ,20221231
1696.HK         ,20221231
2363.HK         ,20221231
1657.HK         ,20221031
8412.HK         ,20230228
2266.HK         ,20221231
2281.HK         ,20221231
1518.HK         ,20221231
6169.HK         ,20230228
1867.HK         ,20230331
8118.HK         ,20230131
2001.HK         ,20230228
8036.HK         ,20230331
8416.HK         ,20230331
2166.HK         ,20221231
1962.HK         ,20221231
1162.HK         ,20220930
1569.HK         ,20221231
2102.HK         ,20230131
8432.HK         ,20221231
YUMC.K          ,20230331
8420.HK         ,20230331
