RIC	MAX(ACCOUNT_DATE)
HAFC.O          	20230331
HAIA.O          	20230331
HAL             	20230331
HALL.O          	20230331
HALO.O          	20230331
HARP.O          	20230331
HAS.O           	20230402
HASI.K          	20230331
HAYN.O          	20230331
HAYW.K          	20230401
HBAN.O          	20230331
HBB             	20230331
HBCP.O          	20230331
HBI             	20230401
HBIO.O          	20230331
HBM.TO          	20230331
HBNC.O          	20230331
HBT.O           	20230331
HCA             	20230331
HCAT.O          	20230331
HCC             	20230331
HCCI.O          	20230331
HCDI.O          	20230331
HCI             	20230331
HCKT.O          	20230331
HCM.O           	20221231
HCMA.O          	20230331
HCNE.O          	20230331
HCP.O           	20230430
HCSG.O          	20230331
HCTI.O          	20230331
HCVI.O          	20230331
HCWB.O          	20230331
HD              	20230430
HDB             	20220331
HDSN.O          	20230331
HE              	20230331
HEAR.O          	20230331
HEES.O          	20230331
HEI             	20230430
HELE.O          	20230228
HEP             	20230331
HEPA.O          	20230331
HEPS.O          	20230331
HES             	20230331
HESM.K          	20230331
HEXO.TO         	20230430
HFBL.O          	20230331
HFFG.O          	20230331
HFRO.K          	20221231
HFWA.O          	20230331
HGBL.O          	20230331
HGEN.O          	20230331
HGTY.K          	20230331
HGV             	20230331
HHC             	20230331
HHGC.O          	20230331
HHLA.K          	20230331
HHR.O           	20230331
HHRS.TO         	20220930
HHS.O           	20230331
HI              	20230331
HIBB.O          	20230429
HIFS.O          	20230331
HIG             	20230331
HIHO.O          	20221231
HII             	20230331
HILS.O          	20230331
HIMS.K          	20230331
HIMX.O          	20230331
HIPO.K          	20230331
HITI.V          	20230131
HIVE.V          	20221231
HIW             	20230331
HKD             	20221031
HKIT.O          	20221231
HL              	20230331
HLF             	20230331
HLGN.K          	20230331
HLI             	20230331
HLIO.K          	20230401
HLIT.O          	20230331
HLLY.K          	20230402
HLMN.O          	20230401
HLN             	20230331
HLNE.O          	20230331
HLP.O           	20221231
HLT             	20230331
HLTH.O          	20230331
HLVX.O          	20230331
HLX             	20230331
HMA             	20230331
HMAC.O          	20230331
HMC             	20230331
HMN             	20230331
HMNF.O          	20230331
HMPT.O          	20230331
HMST.O          	20230331
HMY             	20221231
HNI             	20230401
HNNA.O          	20230331
HNRA.K          	20230331
HNRG.O          	20230331
HNST.O          	20230331
HNVR.O          	20230331
HNW             	20211031
HOFT.O          	20230430
HOFV.O          	20230331
HOG             	20230331
HOLI.O          	20230331
HOLO.O          	20230331
HOLX.O          	20230401
HOMB.K          	20230331
HON.O           	20230331
HONE.O          	20230331
HOOD.O          	20230331
HOOK.O          	20230331
HOPE.O          	20230331
HOTH.O          	20230331
HOUR.O          	20230331
HOUS.K          	20230331
HOV             	20230430
HOWL.O          	20230331
HP              	20230331
HPCO.O          	20221231
HPE             	20230430
HPK.O           	20230331
HPLT.O          	20230331
HPP             	20230331
HPQ             	20230430
HQH             	20230331
HQI.O           	20230331
HQL             	20230331
HQY.O           	20230430
HR              	20230331
HRB             	20230331
HRI             	20230331
HRL             	20230430
HRMY.O          	20230331
HROW.O          	20230331
HRT             	20230331
HRTG.K          	20230331
HRTX.O          	20230331
HRYU.O          	20221231
HRZN.O          	20230331
HSAI.O          	20230331
HSBC.K          	20230331
HSC             	20230331
HSCS.O          	20230131
HSDT.O          	20221231
HSHP.OL         	20221231
HSIC.O          	20230401
HSII.O          	20230331
HSON.O          	20230331
HSPOU.O         	20221231
HST.O           	20230331
HSTM.O          	20230331
HSTO.O          	20230331
HSY             	20230402
HT              	20230331
HTBI.O          	20230331
HTBK.O          	20230331
HTCR.O          	20230331
HTGC.K          	20230331
HTH             	20230331
HTHT.O          	20230331
HTLD.O          	20230331
HTLF.O          	20230331
HTOO.O          	20221231
HTZ.O           	20230331
HUBB.K          	20230331
HUBC.O          	20220630
HUBG.O          	20230331
HUBS.K          	20230331
HUDAU.O         	20220930
HUDI.O          	20220930
HUGE.CD         	20230331
HUIZ.O          	20230331
HUM             	20230331
HUMA.O          	20230331
HUN             	20230331
HURC.O          	20230430
HURN.O          	20230331
HUSA.K          	20230331
HUT.TO          	20230331
HUYA.K          	20230331
HVBC.O          	20230331
HVT             	20230331
HWBK.O          	20230331
HWC.O           	20230331
HWEL.O          	20230331
HWKN.O          	20230402
HWKZ.K          	20230331
HWM             	20230331
HXHX.O          	20220630
HXL             	20230331
HY              	20230331
HYB             	20221231
HYFM.O          	20230331
HYI             	20221130
HYLN.K          	20230331
HYMC.O          	20230331
HYPR.O          	20230331
HYW.O           	20221231
HYZN.O          	20230331
HZNP.O          	20230331
HZO             	20230331
IAC.O           	20230331
IAG             	20230331
IART.O          	20230331
IAS.O           	20230331
IAU.TO          	20230331
IBCP.O          	20230331
IBEX.O          	20230331
IBIO.K          	20230331
IBKR.O          	20230331
IBM             	20230331
IBN             	20230331
IBOC.O          	20230331
IBP             	20230331
IBRX.O          	20230331
IBTX.O          	20230331
ICAD.O          	20230331
ICCC.O          	20230331
ICCH.O          	20230331
ICCM.TA         	20230331
ICD             	20230331
ICE             	20230331
ICFI.O          	20230331
ICG.O           	20230331
ICGCU.O         	20211231
ICHR.O          	20230331
ICL.TA          	20230331
ICLK.O          	20221231
ICLR.O          	20230331
ICMB.O          	20230331
ICNC.K          	20230331
ICPT.O          	20230331
ICU.O           	20230331
ICUI.O          	20230331
ICVX.O          	20230331
ID              	20230331
IDA             	20230331
IDAI.O          	20230331
IDCC.O          	20221231
IDEX.O          	20221231
IDEX.OL         	20221231
IDN.O           	20230331
IDR             	20230331
IDT             	20230430
IDXX.O          	20230331
IDYA.O          	20230331
IE              	20230331
IEP.O           	20230331
IESC.O          	20230331
IEX             	20230331
IFBD.O          	20221231
IFF             	20230331
IFIN.K          	20230331
IFN             	20221231
IFRX.O          	20230331
IFS             	20230331
IGC             	20221231
IGD             	20230228
IGIC.O          	20221231
IGMS.O          	20230331
IGT             	20230331
IGTA.O          	20230331
IH              	20221231
IHG             	20221231
IHL.AX          	20221231
IHRT.O          	20230331
IHS             	20230331
IHT             	20230430
III.O           	20230331
IIIN.K          	20230401
IIIV.O          	20230331
IIM             	20230228
IINN.O          	20230331
IIPR.K          	20230331
IKNA.O          	20230331
IKT.O           	20230331
ILAG.O          	20221231
ILLM.TO         	20230331
ILMN.O          	20230402
ILPT.O          	20230331
IMAB.O          	20221231
IMAQ.O          	20221231
IMAX.K          	20230331
IMBI.O          	20230128
IMCC.CD         	20230331
IMCR.O          	20230331
IMGN.O          	20230331
IMKTA.O         	20230325
IMMR.O          	20230331
IMMX.O          	20230331
IMNM.O          	20230331
IMNN.O          	20230331
IMO             	20230331
IMOS.O          	20230331
IMPL.O          	20230331
IMPP.O          	20230331
IMRX.O          	20230331
IMSV.O          	20220630
IMTE.O          	20221231
IMTX.O          	20230331
IMUX.O          	20230331
IMVT.O          	20230331
IMXI.O          	20230331
INAB.O          	20230331
INAQ.O          	20220930
INBK.O          	20230331
INBS.O          	20230331
INBX.O          	20230331
INCR.TA         	20230331
INCY.O          	20230331
INDB.O          	20230331
INDI.O          	20230331
INDO.K          	20221231
INDP.O          	20230331
INDT.O          	20230331
INDV.L          	20230331
INFA.K          	20230331
INFI.O          	20230331
INFN.O          	20230401
INFU.K          	20230331
INFY.K          	20230331
ING             	20230331
INGN.O          	20230331
INGR.K          	20230331
INKT.O          	20230331
INLX.K          	20230331
INM.O           	20230331
INMB.O          	20230331
INMD.O          	20230331
INN             	20230331
INNV.O          	20230331
INO.O           	20230331
INOD.O          	20230331
INPX.O          	20230331
INR.AX          	20221231
INRX.O          	20211231
INSE.O          	20230331
INSG.O          	20230331
INSM.O          	20230331
INSP.K          	20230331
INST.K          	20230331
INSW.K          	20230331
INTA.O          	20230331
INTC.O          	20230401
INTE.O          	20230331
INTG.O          	20230331
INTJ.O          	20221130
INTR.O          	20221231
INTT.K          	20230331
INTU.O          	20230430
INTZ.O          	20230331
INUV.K          	20230331
INVA.O          	20230331
INVE.O          	20230331
INVH.K          	20230331
INVO.O          	20230331
INVZ.O          	20230331
INZY.O          	20230331
IOAC.O          	20230331
IOBT.O          	20230331
IONM.O          	20230331
IONQ.K          	20230331
IONS.O          	20230331
IOR             	20230331
IOSP.O          	20230331
IOT             	20230429
IOVA.O          	20230331
IP              	20230331
IPA.V           	20230131
IPAR.O          	20230331
IPDN.O          	20230331
IPG             	20230331
IPGP.O          	20230331
IPHA.O          	20221231
IPI             	20230331
IPO-ACEG.O      	20211231
IPO-FORE.O      	20220331
IPO-GLOL.O      	20211231
IPO-JUNE.O      	20210630
IPO-KEEN.O      	20221231
IPO-LAMI.O      	20220630
IPO-OCEC.O      	20220331
IPO-REGE.O      	20220630
IPO-UNSG.O      	20211231
IPO-YUKI.O      	20211231
IPSC.O          	20230331
IPVF.K          	20230331
IPW.O           	20230331
IPWR.O          	20230331
IPX.AX          	20221231
IQ.O            	20230331
IQI             	20230228
IQV             	20230331
IR              	20230331
IRAA.O          	20230331
IRBT.O          	20230401
IRDM.O          	20230331
IREN.O          	20221231
IRIX.O          	20230401
IRM             	20230331
IRMD.O          	20230331
IRNT.K          	20230131
IRON.O          	20230331
IROQ.O          	20230331
IRRX_u.K        	20230331
IRS             	20230331
IRT             	20230331
IRTC.O          	20230331
IRWD.O          	20230331
ISDR.K          	20230331
ISEE.O          	20230331
ISIG.O          	20230331
ISPC.O          	20230331
ISPO.O          	20230331
ISPR.O          	20230331
ISRG.O          	20230331
ISRLU.O         	20230331
ISSC.O          	20230331
ISTR.O          	20230331
ISUN.O          	20230331
IT              	20230331
ITAQ.O          	20230331
ITCI.O          	20230331
ITCL.K          	20230331
ITGR.K          	20230331
ITI.O           	20230331
ITIC.O          	20230331
ITOS.O          	20230331
ITP             	20230331
ITR.V           	20230331
ITRI.O          	20230331
ITRM.O          	20230331
ITRN.O          	20230331
ITT             	20230401
ITUB.K          	20230331
ITW             	20230331
IVAA.PA         	20221231
IVAC.O          	20230401
IVCA.O          	20230331
IVCB.O          	20230331
IVCP.O          	20230331
IVDA.O          	20230331
IVP.O           	20221231
IVR             	20230331
IVT             	20230331
IVVD.O          	20230331
IVZ             	20230331
IX              	20230331
IXAQ.O          	20230331
IZEA.O          	20230331
IZM.O           	20220630
J               	20230331
JACK.O          	20230416
JAGX.O          	20230331
JAKK.O          	20230331
JAMF.O          	20230331
JAN.O           	20230401
JANX.O          	20230331
JAQC.O          	20230331
JAZZ.O          	20230331
JBGS.K          	20230331
JBHT.O          	20230331
JBI             	20230401
JBL             	20230531
JBLU.O          	20230331
JBSS.O          	20230330
JBT             	20230331
JCI             	20230331
JCSE.O          	20221231
JCTCF.O         	20230228
JD.O            	20230331
JEF             	20230228
JELD.K          	20230401
JEWL.O          	20230331
JFBR.O          	20221231
JFIN.O          	20230331
JFU.O           	20221231
JG.O            	20230331
JGGC.O          	20230331
JGH             	20221231
JHG             	20230331
JHX             	20230331
JILL.K          	20230429
JJSF.O          	20230325
JKHY.O          	20230331
JKS             	20230331
JLL             	20230331
JMIA.K          	20230331
JMM             	20210630
JMSB.O          	20230331
JNJ             	20230402
JNPR.K          	20230331
JOAN.O          	20230429
JOB             	20230331
JOBY.K          	20230331
JOE             	20230331
JOUT.O          	20230331
JPI             	20230131
JPM             	20230331
JPO.O           	20221231
JRSH.O          	20221231
JRVR.O          	20230331
JSPR.O          	20230331
JT              	20221231
JUGG.O          	20230331
JUN             	20230331
JUPW.O          	20230331
JVA.O           	20230430
JWEL.O          	20221231
JWN             	20230429
JWSM.K          	20230331
JXJT.O          	20221231
JXN             	20230331
JYD.O           	20221231
JYNT.O          	20230331
JZ.O            	20220630
JZXN.O          	20221031
K               	20230401
KA.O            	20230331
KACL.O          	20230331
KAI             	20230401
KALA.O          	20230331
KALU.O          	20230331
KALV.O          	20230131
KAMN.K          	20230331
KAR             	20230331
KARO.O          	20230228
KAVL.O          	20230430
KB              	20230331
KBH             	20230228
KBNT.O          	20230331
KBR             	20230331
KC.O            	20230331
KCGI.K          	20230331
KD              	20230331
KDNY.O          	20230331
KDP.O           	20230331
KE.O            	20230331
KELYA.O         	20230402
KEN             	20230331
KEP             	20230331
KEQU.O          	20230131
KERN.O          	20230331
KEX             	20230331
KEY             	20230331
KEYS.K          	20230430
KFFB.O          	20230331
KFRC.O          	20230331
KFS             	20230331
KFY             	20230131
KGC             	20230331
KHC.O           	20230401
KIDS.O          	20230331
KIM             	20230331
KIND.K          	20230331
KINS.O          	20230331
KIO             	20221031
KIRK.O          	20230429
KITT.O          	20230331
KKR             	20230331
KLAC.O          	20230331
KLIC.O          	20230401
KLR             	20230331
KLS.TO          	20230331
KLTR.O          	20230331
KLXE.O          	20230331
KMB             	20230331
KMDA.O          	20230331
KMI             	20230331
KMPR.K          	20230331
KMT             	20230331
KMX             	20230228
KN              	20230331
KNDI.O          	20230331
KNF             	20230331
KNOP.K          	20221231
KNSA.O          	20230331
KNSL.K          	20230331
KNSW.K          	20230331
KNTE.O          	20230331
KNTK.K          	20230331
KNW             	20230331
KNX             	20230331
KO              	20230331
KOD.O           	20230331
KODK.K          	20230331
KOF             	20230331
KOP             	20230331
KOPN.O          	20230401
KORE.K          	20230331
KOS             	20230331
KOSS.O          	20230331
KPLT.O          	20230331
KPNT.O          	20211231
KPRX.O          	20230331
KPTI.O          	20230331
KR              	20230128
KRBP.O          	20230331
KRC             	20230331
KREF.K          	20230331
KRG             	20230331
KRKR.O          	20230331
KRNL.O          	20230331
KRNT.O          	20230331
KRNY.O          	20230331
KRO             	20230331
KRON.O          	20230331
KROS.O          	20230331
KRP             	20230331
KRT.O           	20230331
KRTX.O          	20230331
KRUS.O          	20230228
KRYS.O          	20230331
KSCP.O          	20230331
KSS             	20230429
KT              	20230331
KTB             	20230331
KTCC.O          	20230401
KTF             	20221130
KTOS.O          	20230326
KTRA.O          	20230331
KTTA.O          	20230331
KUKE.K          	20221231
KULR.K          	20230331
KURA.O          	20230331
KVHI.O          	20230331
KVSA.O          	20230331
KVUE.K          	20230402
KW              	20230331
KWE.V           	20230331
KWR             	20230331
KXIN.O          	20221231
KYCH.O          	20230331
KYMR.O          	20230331
KYN             	20230228
KZIA.O          	20221231
KZR.O           	20230331
L               	20230331
LAB.O           	20230331
LABP.O          	20230331
LAC             	20230331
LAD             	20230331
LADR.K          	20230331
LAES.O          	20220630
LAKE.O          	20230430
LAMR.O          	20230331
LANC.O          	20230331
LAND.O          	20230331
LANV.K          	20221231
LARK.O          	20230331
LASE.O          	20230331
LASR.O          	20230331
LATG.O          	20230331
LAUR.O          	20230331
LAW             	20230331
LAZ             	20230331
LAZR.O          	20230331
LAZY.O          	20230331
LBAI.O          	20230331
LBBB.O          	20230331
LBC.O           	20230331
LBGJ.O          	20211231
LBPH.O          	20230331
LBRDA.O         	20230331
LBRT.K          	20230331
LBTYA.O         	20230331
LC              	20230331
LCA.O           	20230331
LCAA.O          	20230331
LCFY.O          	20230331
LCID.O          	20230331
LCII.K          	20230331
LCNB.O          	20230331
LCTX.K          	20230331
LCUT.O          	20230331
LCW             	20230331
LDI             	20230331
LDOS.K          	20230331
LDP             	20221231
LDSPU.O         	20211231
LE.O            	20230428
LEA             	20230401
LEC.O           	20221231
LECO.O          	20230331
LEDS.O          	20230228
LEE.O           	20230326
LEG             	20230331
LEGH.O          	20230331
LEGN.O          	20230331
LEJU.K          	20221231
LEN             	20230228
LEO             	20230331
LESL.O          	20230401
LEU             	20230331
LEV             	20230331
LEVI.K          	20230226
LEXX.O          	20230228
LFAC.O          	20230331
LFCR.O          	20230226
LFLY.O          	20230331
LFMD.O          	20230331
LFST.O          	20230331
LFT             	20230331
LFUS.O          	20230401
LFVN.O          	20230331
LGFa            	20230331
LGHL.O          	20221231
LGIH.O          	20230331
LGL             	20230331
LGMK.O          	20230331
LGND.O          	20230331
LGO.TO          	20230331
LGST.O          	20230331
LGVC.O          	20230331
LGVN.O          	20230331
LH              	20230331
LHC             	20230331
LHX             	20230331
LI.O            	20230331
LI.V            	20230228
LIAN.O          	20230331
LIBY.O          	20221231
LICN.O          	20221231
LICY.K          	20230331
LIDR.O          	20230331
LIFE.O          	20230331
LIFW.O          	20220930
LII             	20230331
LILA.O          	20230331
LILM.O          	20221231
LIN             	20230331
LINC.O          	20230331
LIND.O          	20230331
LINK.O          	20230331
LIPO.O          	20230331
LIQT.O          	20230331
LITB.K          	20230331
LITE.O          	20230401
LITM.O          	20220630
LIVB.O          	20230331
LIVE.O          	20230331
LIVN.O          	20230331
LIXT.O          	20230331
LIZI.O          	20230331
LKCO.O          	20221231
LKFN.O          	20230331
LKQ.O           	20230331
LL              	20230331
LLAP.K          	20230331
LLY             	20230331
LMAT.O          	20230331
LMB.O           	20230331
LMFA.O          	20230331
LMND.K          	20230331
LMNL.O          	20230331
LMNR.O          	20230430
LMT             	20230326
LNC             	20230331
LNG             	20230331
LNKB.O          	20230331
LNN             	20230228
LNSR.O          	20230331
LNT.O           	20230331
LNTH.O          	20230331
LNW.O           	20230331
LNZA.O          	20230331
LOAN.O          	20230331
LOB             	20230331
LOBO.O          	20220630
LOCC.K          	20230331
LOCL.K          	20230331
LOCO.O          	20230329
LODE.K          	20230331
LOGI.O          	20230331
LOMA.K          	20230331
LOOP.O          	20230228
LOPE.O          	20230331
LOV.O           	20230331
LOVE.O          	20230430
LOW             	20230505
LPCN.O          	20230331
LPG             	20230331
LPL             	20230331
LPLA.O          	20230331
LPRO.O          	20230331
LPSN.O          	20230331
LPTH.O          	20230331
LPTV.K          	20230331
LPTX.O          	20230331
LPX             	20230331
LQDA.O          	20230331
LQDT.O          	20230331
LRCX.O          	20230326
LRFC.O          	20230331
LRMR.O          	20230331
LRN             	20230331
LSAK.O          	20230331
LSBK.O          	20230331
LSCC.O          	20230401
LSDI.O          	20230331
LSEA.O          	20230331
LSF             	20230331
LSI             	20230331
LSPD.TO         	20230331
LSTA.O          	20230331
LSTR.O          	20230401
LSXMA.O         	20230331
LTBR.O          	20230331
LTC             	20230331
LTCH.O          	20220331
LTH             	20221231
LTHM.K          	20230331
LTRN.O          	20230331
LTRPA.O         	20230331
LTRX.O          	20230331
LTRY.O          	20220930
LU              	20230331
LUCD.O          	20230331
LULU.O          	20230430
LUMN.K          	20230331
LUMO.O          	20230331
LUNA.O          	20230331
LUNG.O          	20230331
LUNR.O          	20221231
LUV             	20230331
LUXH.O          	20230331
LVLU.O          	20230402
LVO.O           	20221231
LVOX.O          	20230331
LVRO.O          	20220930
LVS             	20230331
LVTX.O          	20230331
LVWR.K          	20230331
LW              	20230226
LWAY.O          	20230331
LWLG.O          	20230331
LX.O            	20230331
LXEH.O          	20221231
LXFR.K          	20230402
LXP             	20230331
LXRX.O          	20230331
LXU             	20230331
LYB             	20230331
LYEL.O          	20230331
LYFT.O          	20230331
LYG             	20221231
LYRA.O          	20230331
LYT.O           	20220331
LYTS.O          	20230331
LYV             	20230331
LZ.O            	20230331
LZB             	20230128
M               	20230429
M0YNn.DE        	20221231
MA              	20230331
MAA             	20230331
MAC             	20230331
MACA.O          	20230331
MACK.O          	20230331
MAG             	20230331
MAIA.K          	20230331
MAIN.K          	20230331
MAN             	20230331
MANH.O          	20230331
MANU.K          	20221231
MAPS.O          	20230331
MAQC.O          	20230331
MAR.O           	20230331
MARA.O          	20230331
MARK.O          	20230331
MARPS.O         	20230331
MARX.O          	20230331
MAS             	20230331
MASI.O          	20230401
MASS.O          	20230331
MAT.O           	20230331
MATH.O          	20220930
MATV.K          	20230331
MATW.O          	20230331
MATX.K          	20230331
MAV             	20210930
MAX             	20230331
MAXN.O          	20230402
MAYS.O          	20230430
MBAC.K          	20230331
MBC             	20230326
MBCN.O          	20230331
MBI             	20230331
MBIN.O          	20230331
MBIO.O          	20230331
MBLY.O          	20230401
MBOT.O          	20230331
MBRX.O          	20230331
MBSC.K          	20230331
MBTC.O          	20221231
MBUU.O          	20230331
MBWM.O          	20230331
MC              	20230331
MCAA.O          	20230331
MCAC.O          	20230331
MCAF.O          	20230331
MCAG.O          	20230331
MCB             	20230331
MCBC.O          	20230331
MCBS.O          	20230331
MCD             	20230331
MCFT.O          	20230402
MCHP.O          	20230331
MCHX.O          	20230331
MCK             	20230331
MCLD.V          	20220930
MCN             	20221231
MCO             	20230331
MCOM.O          	20230331
MCRB.O          	20230331
MCRI.O          	20230331
MCS             	20230330
MCVT.O          	20230331
MCW             	20230331
MCY             	20230331
MD              	20230331
MDB.O           	20230430
MDBH.O          	20220930
MDC             	20230331
MDGL.O          	20230331
MDGS.O          	20221231
MDIA.O          	20230331
MDJH.O          	20221231
MDLZ.O          	20230331
MDNA.TO         	20221231
MDRI.O          	20220930
MDRR.O          	20230331
MDRX.O          	20220930
MDT             	20230127
MDU             	20230331
MDV             	20230331
MDVL.O          	20221231
MDWD.O          	20230331
MDWT.O          	20230331
MDXG.O          	20230331
MDXH.O          	20221231
ME.O            	20230331
MEC             	20230331
MED             	20230331
MEDP.O          	20230331
MEDS.O          	20230331
MEG             	20230331
MEGI.K          	20221130
MEGL.O          	20221231
MEI             	20230128
MEIP.O          	20230331
MELI.O          	20230331
MELT.O          	20220630
MEOA.O          	20230331
MEOH.O          	20230331
MERC.O          	20230331
MESA.O          	20230331
MESO.O          	20230331
MET             	20230331
META.O          	20230331
METC.O          	20230331
METX.O          	20221231
MF.O            	20211231
MFA             	20230331
MFC             	20230331
MFD             	20221130
MFG             	20220930
MFIC.O          	20230331
MFIN.O          	20230331
MFM             	20221031
MG              	20230331
MGA             	20230331
MGAM.O          	20230331
MGEE.O          	20230331
MGIC.O          	20230331
MGIH.O          	20220630
MGLD.K          	20230331
MGM             	20230331
MGNI.O          	20230331
MGNX.O          	20230331
MGOL.O          	20230331
MGPI.O          	20230331
MGRC.O          	20230331
MGRX.O          	20230331
MGTA.O          	20230331
MGTX.O          	20230331
MGY             	20230331
MGYR.O          	20230331
MHD             	20230131
MHH             	20230331
MHI             	20201031
MHK             	20230401
MHLD.O          	20230331
MHO             	20230331
MHUA.O          	20221231
MICS.O          	20221231
MIDD.O          	20230401
MIGI.O          	20230331
MIMO.K          	20230331
MIND.O          	20230430
MINM.O          	20221231
MIR             	20230331
MIRM.O          	20230331
MIRO.O          	20230331
MIST.O          	20230331
MITA.O          	20230331
MITK.O          	20220630
MITQ.K          	20230331
MITT.K          	20230331
MIXT.K          	20230331
MJID.O          	20220930
MKC             	20230228
MKFG.K          	20230331
MKL             	20230331
MKSI.O          	20230331
MKTW.O          	20230331
MKTX.O          	20230331
MKUL.O          	20230331
ML              	20230331
MLAB.O          	20230331
MLAC.O          	20230331
MLCO.O          	20230331
MLEC.O          	20220930
MLGO.O          	20230331
MLI             	20230401
MLKN.O          	20230304
MLM             	20230331
MLNK.K          	20230331
MLP             	20230331
MLR             	20230331
MLSS.K          	20230331
MLTX.O          	20230331
MLVF.O          	20230331
MLYS.O          	20230331
MMAT.O          	20230331
MMC             	20230331
MMD             	20221130
MMED.NLB        	20230331
MMI             	20230331
MMLP.O          	20230331
MMM             	20230331
MMMB.O          	20230430
MMP             	20230331
MMS             	20230331
MMSI.O          	20230331
MMU             	20221130
MMYT.O          	20230331
MNDO.O          	20230331
MNDY.O          	20230331
MNKD.O          	20230331
MNOV.O          	20230331
MNP             	20221130
MNPR.O          	20230331
MNRO.O          	20230325
MNSB.O          	20230331
MNSO.K          	20230331
MNST.O          	20230331
MNTK.O          	20230331
MNTN.K          	20230331
MNTS.O          	20230331
MNTX.O          	20230331
MO              	20230331
MOB.AX          	20221231
MOBQ.O          	20230331
MOBV.O          	20230331
MOD             	20230331
MODD.O          	20221231
MODG.K          	20230331
MODN.K          	20230331
MODV.O          	20230331
MOFG.O          	20230331
MOGO.TO         	20230331
MOGU.K          	20230331
MOGa            	20230401
MOH             	20230331
MOLN.O          	20221231
MOMO.O          	20230331
MOND.O          	20221231
MOR.O           	20230331
MORF.O          	20230331
MORN.O          	20230331
MOS             	20230331
MOTS.O          	20230331
MOV             	20230430
MOVE.O          	20230331
MOXC.O          	20221231
MP              	20230331
MPAA.O          	20230331
MPB.O           	20230331
MPC             	20230331
MPLN.K          	20230331
MPLX.K          	20230331
MPRA.O          	20230331
MPTI.K          	20230331
MPU             	20230331
MPW             	20230331
MPWR.O          	20230331
MPX             	20230331
MQ.O            	20230331
MQT             	20230131
MQY             	20230131
MRAI.O          	20230331
MRAM.O          	20230331
MRBK.O          	20230331
MRC             	20230331
MRCC.O          	20230331
MRCY.O          	20230331
MREO.O          	20221231
MRIN.O          	20230331
MRK             	20230331
MRKR.O          	20230331
MRM.O           	20210630
MRNA.O          	20230331
MRNS.O          	20230331
MRO             	20230331
MRSN.O          	20230331
MRTN.O          	20230331
MRTX.O          	20230331
MRUS.O          	20230331
MRVI.O          	20230331
MRVL.O          	20230429
MS              	20230331
MSA             	20230331
MSB             	20230430
MSBI.O          	20230331
MSC             	20230331
MSCI.K          	20230331
MSEX.O          	20230331
MSFT.O          	20230331
MSGE.K          	20230331
MSGM.O          	20230331
MSGS.K          	20230331
MSI             	20230401
MSM             	20230304
MSN             	20221231
MSSA.O          	20230331
MSTR.O          	20230331
MSVB.O          	20230331
MT              	20230331
MTA.V           	20230331
MTAC.O          	20230331
MTB             	20230331
MTC.O           	20221231
MTCH.O          	20230331
MTD             	20230331
MTDR.K          	20230331
MTEK.O          	20221231
MTEM.O          	20230331
MTEX.O          	20230331
MTG             	20230331
MTH             	20230331
MTLS.O          	20230331
MTN             	20230430
MTNB.K          	20230331
MTR             	20230331
MTRN.K          	20230331
MTRX.O          	20230331
MTRY.O          	20230331
MTSI.O          	20230331
MTTR.O          	20230331
MTW             	20230331
MTX             	20230402
MTZ             	20230331
MU.O            	20230302
MUA             	20230131
MUE             	20230131
MUFG.K          	20230331
MUI             	20230131
MULN.O          	20230331
MUR             	20230331
MURF.O          	20230331
MUSA.K          	20230331
MUX             	20230331
MVBF.O          	20230331
MVF             	20230131
MVIS.O          	20230331
MVLA.O          	20230331
MVO             	20230331
MVST.O          	20230331
MVT             	20230131
MWA             	20230331
MWG             	20221231
MX              	20230331
MXC             	20221231
MXCT.O          	20230331
MXL.O           	20230331
MYD             	20230131
MYE             	20230331
MYFW.O          	20230331
MYGN.O          	20230331
MYI             	20230131
MYMD.O          	20230331
MYNZ.O          	20230331
MYO             	20230331
MYPS.O          	20230331
MYRG.O          	20230331
MYSZ.TA         	20230331
MYTE.K          	20230331
NA.O            	20221231
NAAS.O          	20230331
NABL.K          	20230331
NAC             	20230228
NAD             	20221031
NAII.O          	20230331
NAK             	20230331
NAMS.O          	20221231
NAOV.O          	20230331
NAPA.K          	20230430
NARI.O          	20230331
NAT             	20230331
NATH.O          	20230326
NATI.O          	20230331
NATR.O          	20230331
NAUT.O          	20230331
NAVB.K          	20230331
NAVI.O          	20230331
NB.TO           	20230331
NBB             	20230331
NBH             	20221031
NBHC.K          	20230331
NBIX.O          	20230331
NBN.O           	20230331
NBR             	20230331
NBRV.O          	20230331
NBSE.O          	20230331
NBST.O          	20230331
NBTB.O          	20230331
NBTX.O          	20221231
NBXG.K          	20221031
NBY             	20230331
NC              	20230331
NCA             	20230228
NCAC.O          	20230331
NCLH.K          	20230331
NCMI.O          	20230330
NCNA.O          	20230331
NCNO.O          	20230430
NCPL.O          	20230131
NCR             	20230331
NCRA.O          	20220930
NCSM.O          	20230331
NCTY.O          	20211231
NCV             	20230131
NCZ             	20230131
NDAQ.O          	20230331
NDLS.O          	20230404
NDRA.O          	20230331
NDSN.O          	20230430
NE              	20230331
NEA             	20221031
NECB.O          	20230331
NEE             	20230331
NEGG.O          	20221231
NEM             	20230331
NEN             	20230331
NEO.O           	20230331
NEOG.O          	20230228
NEON.O          	20230331
NEOV.O          	20230331
NEP             	20230331
NEPH.O          	20230331
NEPT.O          	20221231
NERV.O          	20230331
NET             	20230331
NETC.K          	20230331
