RIC,MAX(ACCOUNT_DATE)
5491.T          ,20230331
5015.T          ,20230331
6994.T          ,20230331
2830.T          ,20230228
6505.T          ,20230228
7481.T          ,20230331
9704.T          ,20230331
9078.T          ,20230331
9996.T          ,20230331
7559.T          ,20230331
6309.T          ,20230430
9976.T          ,20230220
2814.T          ,20230331
5217.T          ,20230331
8040.T          ,20230331
9701.T          ,20230331
1780.T          ,20230331
8052.T          ,20230331
2668.T          ,20230228
1840.T          ,20230430
9173.T          ,20230331
5269.T          ,20230331
1799.T          ,20230331
9818.T          ,20230331
8860.T          ,20230331
8144.T          ,20230331
8208.T          ,20230331
6964.T          ,20230331
6775.T          ,20230331
8013.T          ,20230430
3452.T          ,20230331
9686.T          ,20230331
7487.T          ,20230228
6333.T          ,20230331
4658.T          ,20230331
6840.T          ,20230331
7021.T          ,20230331
6458.T          ,20230331
3633.T          ,20230331
8158.T          ,20230331
6411.T          ,20230331
4366.T          ,20230331
6384.T          ,20230331
4581.T          ,20230331
6901.T          ,20230331
9824.T          ,20230430
3551.T          ,20230331
8025.T          ,20230331
8039.T          ,20230331
5386.T          ,20230331
6897.T          ,20230228
1867.T          ,20230331
9888.T          ,20230331
6396.T          ,20230331
7717.T          ,20230331
9816.T          ,20230331
2769.T          ,20230228
2813.T          ,20230331
4718.T          ,20230331
9927.T          ,20230331
2735.T          ,20230228
8739.T          ,20230331
8886.T          ,20230228
8966.T          ,20221130
4839.T          ,20230331
6405.T          ,20230331
7640.T          ,20230430
6392.T          ,20230331
3598.T          ,20230331
9360.T          ,20230331
1724.T          ,20230331
2345.T          ,20230430
7527.T          ,20230331
7571.T          ,20230331
2055.T          ,20230331
4319.T          ,20230331
7989.T          ,20230331
6322.T          ,20230331
6342.T          ,20230331
5955.T          ,20230331
7886.T          ,20230331
9042.T          ,20230331
4772.T          ,20230331
7732.T          ,20230331
5284.T          ,20230331
8894.T          ,20230430
1904.T          ,20230331
2674.T          ,20230331
2344.T          ,20230331
4299.T          ,20230331
2009.T          ,20230331
9941.T          ,20230331
6147.T          ,20230331
7863.T          ,20230331
2764.T          ,20230331
2354.T          ,20230228
9444.T          ,20230430
7271.T          ,20230331
1758.T          ,20230430
8473.T          ,20230331
7443.T          ,20230331
4615.T          ,20230331
4754.T          ,20230331
8225.T          ,20230331
8045.T          ,20230331
9960.T          ,20221231
2743.T          ,20230331
2321.T          ,20230331
2715.T          ,20230331
1966.T          ,20230331
5271.T          ,20230228
2722.T          ,20230228
5697.T          ,20230331
4828.T          ,20230331
6325.T          ,20230331
7413.T          ,20230331
1762.T          ,20230331
5283.T          ,20230331
6942.T          ,20230331
2924.T          ,20230331
5280.T          ,20230331
7850.T          ,20230430
8166.T          ,20230228
4348.T          ,20230331
6210.T          ,20230331
4769.T          ,20230331
4326.T          ,20230331
5936.T          ,20230331
9087.T          ,20230331
2107.T          ,20230331
9795.T          ,20230331
4331.T          ,20230331
3116.T          ,20230331
6150.T          ,20230228
6488.T          ,20230331
9365.T          ,20230331
2305.T          ,20230228
7725.T          ,20230228
4334.T          ,20230430
6432.T          ,20230228
2673.T          ,20230331
2342.T          ,20230331
9778.T          ,20230228
6379.T          ,20230331
4120.T          ,20230331
9986.T          ,20230331
6403.T          ,20230331
7711.T          ,20230331
5726.T          ,20230331
8135.T          ,20230331
5985.T          ,20230331
2338.T          ,20230228
7264.T          ,20230331
2917.T          ,20230331
5660.T          ,20230331
4341.T          ,20230331
4093.T          ,20230331
3422.T          ,20230331
5757.T          ,20230331
2678.T          ,20230220
1730.T          ,20230331
2337.T          ,20230228
3426.T          ,20230331
2666.T          ,20230331
9635.T          ,20230331
7539.T          ,20230331
6730.T          ,20230331
5357.T          ,20230331
4316.T          ,20230331
2706.T          ,20230228
7525.T          ,20230331
2266.T          ,20230331
8898.T          ,20230331
9248.T          ,20230331
7638.T          ,20230331
2309.T          ,20230331
4826.T          ,20230331
2359.T          ,20230331
4323.T          ,20230331
2721.T          ,20230331
2340.T          ,20230331
7531.T          ,20230331
4212.T          ,20230331
4293.T          ,20230331
6957.T          ,20230331
2929.T          ,20230430
4783.T          ,20230331
2613.T          ,20230331
2749.T          ,20230331
4308.T          ,20230331
6402.T          ,20230331
7299.T          ,20230331
4346.T          ,20230331
5011.T          ,20230331
7578.T          ,20230331
1723.T          ,20230331
9908.T          ,20230331
5817.T          ,20230228
4829.T          ,20230228
6943.T          ,20230331
7291.T          ,20230331
5905.T          ,20230331
3306.T          ,20230331
7771.T          ,20230331
5367.T          ,20230331
7932.T          ,20230331
9913.T          ,20230331
5609.T          ,20230331
5612.T          ,20230331
7919.T          ,20230331
5237.T          ,20230331
1384.T          ,20230331
9765.T          ,20230228
6428.T          ,20230331
6294.T          ,20230331
6125.T          ,20230331
6492.T          ,20230228
3892.T          ,20230228
9063.T          ,20230331
6819.T          ,20230331
3111.T          ,20230331
5816.T          ,20230331
5987.T          ,20230331
6858.T          ,20230331
3604.T          ,20230331
2700.T          ,20230331
9709.T          ,20230331
8742.T          ,20230331
5355.T          ,20230331
4923.T          ,20230331
7377.T          ,20230331
5942.T          ,20230228
7722.T          ,20230331
6494.T          ,20230331
8174.T          ,20230331
9990.T          ,20230331
9698.T          ,20230331
5262.T          ,20230331
2349.T          ,20230331
2325.T          ,20230331
4119.T          ,20230331
8115.T          ,20230331
7446.T          ,20230331
5484.T          ,20230331
6993.T          ,20230331
6455.T          ,20230331
7923.T          ,20230331
9729.T          ,20230331
9761.T          ,20230331
3577.T          ,20230331
9782.T          ,20230331
6121.T          ,20230331
9127.T          ,20230331
1828.T          ,20230331
9644.T          ,20230331
7619.T          ,20230331
7268.T          ,20230331
6803.T          ,20230331
4886.T          ,20230331
7217.T          ,20230331
2751.T          ,20230430
4837.T          ,20230331
7980.T          ,20230331
6776.T          ,20230331
6769.T          ,20230331
3121.T          ,20230331
7544.T          ,20230228
5542.T          ,20230331
4098.T          ,20230331
6466.T          ,20230331
8421.T          ,20230331
5973.T          ,20230331
7472.T          ,20230331
6666.T          ,20230331
9036.T          ,20230331
7422.T          ,20230320
4333.T          ,20230331
6032.T          ,20230331
5010.T          ,20230331
5753.T          ,20230331
7545.T          ,20230520
8881.T          ,20230331
6380.T          ,20230331
6513.T          ,20230331
7490.T          ,20230331
3954.T          ,20230331
1736.T          ,20230331
7727.T          ,20230331
5986.T          ,20230331
6360.T          ,20230331
7899.T          ,20230430
6772.T          ,20230331
1871.T          ,20230331
4766.T          ,20230331
2726.T          ,20230228
9366.T          ,20230331
6927.T          ,20230331
6879.T          ,20230331
4337.T          ,20230331
2760.T          ,20230331
2818.T          ,20230331
6731.T          ,20230331
9193.T          ,20230331
8737.T          ,20230331
4996.T          ,20230430
2695.T          ,20230430
3004.T          ,20230331
2300.T          ,20230228
8291.T          ,20230331
9723.T          ,20230331
5903.T          ,20230331
6264.T          ,20230228
2653.T          ,20230228
2737.T          ,20230331
8119.T          ,20230331
4771.T          ,20230331
7296.T          ,20230331
2767.T          ,20230331
5994.T          ,20230331
7730.T          ,20230228
2330.T          ,20230331
9445.T          ,20230331
5212.T          ,20230331
9967.T          ,20230331
4633.T          ,20230331
5189.T          ,20230331
6400.T          ,20230331
7255.T          ,20230331
9353.T          ,20230331
2752.T          ,20230331
6387.T          ,20230430
6347.T          ,20230331
2659.T          ,20230228
2307.T          ,20230331
8903.T          ,20230331
4848.T          ,20230331
5990.T          ,20230315
2762.T          ,20230331
8462.T          ,20230331
3945.T          ,20230331
4320.T          ,20230331
7922.T          ,20230331
2301.T          ,20230430
7745.T          ,20230331
6785.T          ,20230331
6417.T          ,20230331
8147.T          ,20230331
4345.T          ,20230331
8138.T          ,20230331
6898.T          ,20230430
4335.T          ,20230331
4286.T          ,20230331
5695.T          ,20230331
2692.T          ,20230331
4813.T          ,20230430
2351.T          ,20230331
6307.T          ,20230331
2599.T          ,20230331
8798.T          ,20230331
4355.T          ,20230430
2335.T          ,20230331
6518.T          ,20230331
3834.T          ,20230331
8908.T          ,20230228
4973.T          ,20230331
1788.T          ,20230331
4298.T          ,20230331
2332.T          ,20230331
4751.T          ,20230331
2652.T          ,20230331
4318.T          ,20230331
8904.T          ,20230228
5958.T          ,20230331
4776.T          ,20230331
4343.T          ,20230228
1841.T          ,20230331
9776.T          ,20230331
6786.T          ,20230331
9788.T          ,20230331
8905.T          ,20230228
8893.T          ,20230331
7938.T          ,20230331
9377.T          ,20230331
2903.T          ,20230331
7018.T          ,20230331
1787.T          ,20230331
6743.T          ,20230331
8887.T          ,20230228
7445.T          ,20230228
4760.T          ,20230228
4235.T          ,20230331
5395.T          ,20230331
2753.T          ,20230331
9044.T          ,20230331
8023.T          ,20230331
4301.T          ,20230331
1783.T          ,20230331
9691.T          ,20230331
4971.T          ,20230331
2395.T          ,20230331
4563.T          ,20230331
9034.T          ,20230331
4629.T          ,20230331
5922.T          ,20230331
9446.T          ,20230331
4350.T          ,20230331
2750.T          ,20230331
8889.T          ,20230331
9142.T          ,20230331
5380.T          ,20230331
4845.T          ,20230331
2736.T          ,20230228
4356.T          ,20230331
2303.T          ,20230228
6787.T          ,20230331
7228.T          ,20230331
7567.T          ,20230331
6706.T          ,20230331
7607.T          ,20230228
2341.T          ,20230228
6699.T          ,20230331
8891.T          ,20230331
2654.T          ,20230331
6778.T          ,20230430
1776.T          ,20230331
6495.T          ,20230331
7928.T          ,20230228
9110.T          ,20230331
4288.T          ,20230331
8411.T          ,20230331
6319.T          ,20230331
9449.T          ,20230331
7847.T          ,20230228
2742.T          ,20230228
7427.T          ,20230228
9543.T          ,20230331
4327.T          ,20230331
6049.T          ,20230430
9478.T          ,20230331
4990.T          ,20230331
5103.T          ,20230331
4752.T          ,20230331
6339.T          ,20230331
3423.T          ,20230331
4958.T          ,20230331
4763.T          ,20230228
7877.T          ,20230331
4784.T          ,20230331
2326.T          ,20230331
4819.T          ,20230331
4310.T          ,20230331
4840.T          ,20230331
2590.T          ,20230420
6737.T          ,20230331
4770.T          ,20230331
7841.T          ,20230331
3762.T          ,20230331
4284.T          ,20230331
4849.T          ,20230331
6928.T          ,20230331
2311.T          ,20230331
8892.T          ,20230331
9376.T          ,20230331
2763.T          ,20230331
4833.T          ,20230331
5184.T          ,20230331
6864.T          ,20230331
7399.T          ,20230331
2768.T          ,20230331
8316.T          ,20230331
6724.T          ,20230331
6723.T          ,20230331
8912.T          ,20230331
8955.T          ,20221231
8956.T          ,20230430
6663.T          ,20230320
2776.T          ,20230430
1739.T          ,20230331
8914.T          ,20230331
4824.T          ,20230430
2708.T          ,20230331
4304.T          ,20230331
9267.T          ,20230320
4925.T          ,20230331
2754.T          ,20230331
6189.T          ,20230331
3712.T          ,20230331
6269.T          ,20230331
7844.T          ,20230331
6757.T          ,20230430
6736.T          ,20230331
6727.T          ,20230331
2778.T          ,20230220
2780.T          ,20230331
2747.T          ,20230228
6721.T          ,20230331
3719.T          ,20230331
3710.T          ,20230331
4777.T          ,20230331
9820.T          ,20230331
8622.T          ,20230331
2734.T          ,20230228
6777.T          ,20230331
8614.T          ,20230331
2656.T          ,20230331
2782.T          ,20230331
8917.T          ,20230430
1721.T          ,20230331
2323.T          ,20230331
7623.T          ,20230430
2370.T          ,20230331
6676.T          ,20230331
2371.T          ,20230331
2372.T          ,20230331
8957.T          ,20230131
2374.T          ,20230331
2784.T          ,20230331
2926.T          ,20230331
3723.T          ,20230331
1662.T          ,20230331
2376.T          ,20230331
5018.T          ,20230228
2819.T          ,20230331
2789.T          ,20230228
2790.T          ,20230331
2384.T          ,20230331
6268.T          ,20230331
2791.T          ,20230228
4290.T          ,20230331
2788.T          ,20230331
2385.T          ,20230331
3433.T          ,20230331
7746.T          ,20230331
6267.T          ,20230430
8918.T          ,20230228
4564.T          ,20230331
2389.T          ,20230331
2388.T          ,20230331
2795.T          ,20230331
3733.T          ,20230430
6678.T          ,20230331
2391.T          ,20230430
7849.T          ,20230331
8919.T          ,20230331
2436.T          ,20230331
1717.T          ,20230331
9278.T          ,20230228
2397.T          ,20230331
2796.T          ,20230228
2379.T          ,20230228
8697.T          ,20230331
8923.T          ,20230228
2393.T          ,20230331
8920.T          ,20230331
8921.T          ,20230131
3319.T          ,20230331
1719.T          ,20230331
8961.T          ,20230228
3204.T          ,20230331
3738.T          ,20230331
2329.T          ,20230331
3317.T          ,20230331
3316.T          ,20230331
3320.T          ,20230430
9263.T          ,20230131
6675.T          ,20230331
3434.T          ,20230331
8795.T          ,20230331
2935.T          ,20230228
6674.T          ,20230331
1909.T          ,20230331
6648.T          ,20230331
7809.T          ,20230331
8524.T          ,20230331
8616.T          ,20230331
3321.T          ,20230228
1720.T          ,20230331
3322.T          ,20230331
3323.T          ,20230331
3607.T          ,20230228
3431.T          ,20230331
5017.T          ,20230331
8928.T          ,20230331
1716.T          ,20230331
2226.T          ,20230331
6433.T          ,20230331
8927.T          ,20230430
3326.T          ,20230331
3741.T          ,20230331
8963.T          ,20221231
2733.T          ,20230331
3315.T          ,20230331
2402.T          ,20230331
8958.T          ,20230331
3726.T          ,20230331
4237.T          ,20230331
7747.T          ,20230331
4565.T          ,20230331
2404.T          ,20230228
7839.T          ,20230331
3329.T          ,20230430
3328.T          ,20230331
6266.T          ,20230331
8929.T          ,20230331
8198.T          ,20230228
6668.T          ,20230228
3744.T          ,20230331
3333.T          ,20230220
7846.T          ,20230331
2408.T          ,20230320
2375.T          ,20230430
9513.T          ,20230331
2413.T          ,20230331
3747.T          ,20230331
6460.T          ,20230331
3341.T          ,20230331
8425.T          ,20230331
2412.T          ,20230331
2411.T          ,20230331
7840.T          ,20230331
3750.T          ,20230331
3465.T          ,20230331
8931.T          ,20230228
2415.T          ,20230331
2410.T          ,20230331
5856.T          ,20230331
6265.T          ,20230331
7215.T          ,20230331
2418.T          ,20230331
9399.T          ,20230331
3931.T          ,20230430
8960.T          ,20221130
3347.T          ,20230331
4809.T          ,20230331
3777.T          ,20230331
3753.T          ,20230331
3350.T          ,20230331
8699.T          ,20230331
6157.T          ,20230331
8934.T          ,20230331
8700.T          ,20230331
7851.T          ,20230331
6664.T          ,20230228
3352.T          ,20230331
2425.T          ,20230331
4974.T          ,20230331
8424.T          ,20230331
1712.T          ,20230228
3355.T          ,20230331
2427.T          ,20230331
1711.T          ,20230331
8935.T          ,20230331
7214.T          ,20230331
3053.T          ,20230331
3758.T          ,20230331
2428.T          ,20230331
3760.T          ,20230228
3349.T          ,20230228
8964.T          ,20221231
8793.T          ,20230331
3358.T          ,20230331
4875.T          ,20230331
2429.T          ,20230331
3360.T          ,20230331
3826.T          ,20230228
3895.T          ,20230331
2432.T          ,20230331
2433.T          ,20230331
3359.T          ,20230331
7837.T          ,20230331
3361.T          ,20230430
3763.T          ,20230331
2927.T          ,20230228
8938.T          ,20230331
9514.T          ,20230331
3766.T          ,20230331
2373.T          ,20230430
2435.T          ,20230331
5133.T          ,20230331
3765.T          ,20230331
9029.T          ,20230331
3768.T          ,20230331
8704.T          ,20230331
2437.T          ,20230228
8698.T          ,20230331
2438.T          ,20230430
8940.T          ,20230228
1400.T          ,20230331
9424.T          ,20230331
3370.T          ,20230331
7836.T          ,20230331
1401.T          ,20230228
8706.T          ,20230331
4347.T          ,20230331
3770.T          ,20230430
8967.T          ,20230131
8705.T          ,20230331
5288.T          ,20230331
3372.T          ,20230331
3772.T          ,20230331
8789.T          ,20230331
6158.T          ,20230331
2445.T          ,20230331
3771.T          ,20230331
3375.T          ,20230331
3435.T          ,20230331
3773.T          ,20230331
6159.T          ,20230228
3851.T          ,20230331
7749.T          ,20230331
3377.T          ,20230228
7760.T          ,20230331
4238.T          ,20230430
8972.T          ,20230430
8944.T          ,20230331
1382.T          ,20230331
9028.T          ,20230331
3776.T          ,20230331
2453.T          ,20230331
8945.T          ,20230331
3382.T          ,20230228
7679.T          ,20230228
8946.T          ,20230331
2454.T          ,20230331
3388.T          ,20230331
3778.T          ,20230331
7832.T          ,20230331
7831.T          ,20230430
7833.T          ,20230331
3387.T          ,20230228
3386.T          ,20230331
5218.T          ,20230430
4568.T          ,20230331
4188.T          ,20230331
2459.T          ,20230228
8975.T          ,20230430
8976.T          ,20221130
4985.T          ,20230331
5741.T          ,20230331
9423.T          ,20230331
3782.T          ,20230331
2461.T          ,20230331
3784.T          ,20230331
8999.T          ,20230331
2462.T          ,20230228
7829.T          ,20230228
2464.T          ,20230331
3787.T          ,20230331
7213.T          ,20230331
4927.T          ,20230331
3779.T          ,20230331
3788.T          ,20230331
3393.T          ,20230331
3391.T          ,20230515
4975.T          ,20230331
7208.T          ,20230331
2468.T          ,20230331
8979.T          ,20230430
3774.T          ,20230331
6161.T          ,20230320
3395.T          ,20230331
3793.T          ,20230331
8707.T          ,20230331
8783.T          ,20230331
8996.T          ,20230331
3397.T          ,20230331
3796.T          ,20230331
3399.T          ,20230430
3549.T          ,20230220
8995.T          ,20230331
3020.T          ,20230331
3798.T          ,20230331
6262.T          ,20230331
3021.T          ,20230228
8708.T          ,20230331
9265.T          ,20230228
9380.T          ,20230331
3023.T          ,20230331
8416.T          ,20230331
3024.T          ,20230331
7338.T          ,20230331
6659.T          ,20230331
6658.T          ,20230331
3800.T          ,20230331
2475.T          ,20230331
2477.T          ,20230331
8984.T          ,20230228
3028.T          ,20230331
7779.T          ,20230331
3030.T          ,20230228
2479.T          ,20230331
1311.T          ,20150715
3031.T          ,20230430
3802.T          ,20230331
4240.T          ,20230331
4569.T          ,20230331
3035.T          ,20230220
2480.T          ,20230331
9421.T          ,20230331
3034.T          ,20230331
3803.T          ,20230331
3036.T          ,20230331
2483.T          ,20230331
3804.T          ,20230430
5821.T          ,20230331
1605.T          ,20230331
2484.T          ,20230228
2485.T          ,20230331
3799.T          ,20230331
3807.T          ,20230331
2986.T          ,20230331
3038.T          ,20230430
8985.T          ,20221231
2487.T          ,20230331
3041.T          ,20230331
4241.T          ,20230331
6656.T          ,20230430
2488.T          ,20230331
2489.T          ,20230331
3042.T          ,20230331
5742.T          ,20230331
8987.T          ,20221231
8986.T          ,20230331
3810.T          ,20230228
3045.T          ,20230228
2491.T          ,20230331
3046.T          ,20230228
2493.T          ,20230228
3048.T          ,20230228
3226.T          ,20230228
2497.T          ,20230331
7827.T          ,20230430
3228.T          ,20230228
2121.T          ,20230331
3814.T          ,20230331
2122.T          ,20230331
3815.T          ,20230228
2124.T          ,20230331
3816.T          ,20230430
7826.T          ,20230331
3054.T          ,20230331
3050.T          ,20230228
2127.T          ,20230331
2975.T          ,20230228
3823.T          ,20230228
5019.T          ,20230331
2498.T          ,20230331
2120.T          ,20230331
3817.T          ,20230331
3232.T          ,20230331
8418.T          ,20230331
1435.T          ,20230331
3231.T          ,20230331
3058.T          ,20230331
3059.T          ,20230331
3961.T          ,20230331
2130.T          ,20230331
8304.T          ,20230331
6640.T          ,20230331
3825.T          ,20230331
3063.T          ,20230228
3064.T          ,20230331
3234.T          ,20230131
6258.T          ,20230331
3236.T          ,20230228
4665.T          ,20230331
2134.T          ,20230331
8769.T          ,20230331
3457.T          ,20230331
3065.T          ,20230228
3067.T          ,20230331
3068.T          ,20230331
4344.T          ,20230331
5440.T          ,20230331
3835.T          ,20230331
2136.T          ,20230331
3237.T          ,20230331
3070.T          ,20230430
3836.T          ,20230331
4570.T          ,20230331
6257.T          ,20230331
2138.T          ,20230331
3241.T          ,20230331
8772.T          ,20230331
7313.T          ,20230331
3071.T          ,20230430
2139.T          ,20230331
7822.T          ,20230331
3839.T          ,20230331
3073.T          ,20230228
3840.T          ,20230331
3075.T          ,20230215
8771.T          ,20230331
3040.T          ,20230331
3841.T          ,20230331
6638.T          ,20230331
3842.T          ,20230331
6637.T          ,20230331
3843.T          ,20230430
3844.T          ,20230331
6635.T          ,20230331
3845.T          ,20230331
3242.T          ,20230331
2148.T          ,20230331
2150.T          ,20230331
3079.T          ,20230331
3076.T          ,20230331
3708.T          ,20230331
9412.T          ,20230331
8354.T          ,20230331
2146.T          ,20230331
3077.T          ,20230331
3848.T          ,20230331
3847.T          ,20230331
3290.T          ,20230228
3080.T          ,20230228
3850.T          ,20230331
2152.T          ,20230331
2154.T          ,20230331
4242.T          ,20230331
2153.T          ,20230228
6634.T          ,20230228
2157.T          ,20230228
2158.T          ,20230331
3852.T          ,20230331
3853.T          ,20230331
2156.T          ,20230331
3854.T          ,20230430
6255.T          ,20230228
6633.T          ,20230331
3082.T          ,20230331
7821.T          ,20230331
3244.T          ,20230228
3246.T          ,20230430
4369.T          ,20230430
3245.T          ,20230331
3083.T          ,20230228
3440.T          ,20230228
2160.T          ,20230331
3085.T          ,20230331
4243.T          ,20230331
3856.T          ,20230331
3086.T          ,20230228
6254.T          ,20230331
3857.T          ,20230331
3089.T          ,20230228
3087.T          ,20230228
2982.T          ,20230331
3249.T          ,20230131
3248.T          ,20230430
2162.T          ,20230331
3441.T          ,20230430
2163.T          ,20230430
2164.T          ,20230228
3088.T          ,20230331
3252.T          ,20230331
3858.T          ,20230331
2168.T          ,20230228
3092.T          ,20230331
2169.T          ,20230331
3254.T          ,20230331
9466.T          ,20230331
7774.T          ,20230331
3093.T          ,20230228
1414.T          ,20230331
AIGA.L          ,20061231
4976.T          ,20230331
3094.T          ,20230228
8410.T          ,20230331
4571.T          ,20230331
3622.T          ,20230331
2175.T          ,20230331
3623.T          ,20230331
3624.T          ,20230331
4572.T          ,20230331
3097.T          ,20230331
3625.T          ,20230331
8725.T          ,20230331
3626.T          ,20230331
3099.T          ,20230331
3627.T          ,20230228
3140.T          ,20230331
3264.T          ,20230331
2179.T          ,20230331
3141.T          ,20230228
2180.T          ,20230331
3628.T          ,20230331
6632.T          ,20230331
1514.T          ,20230331
2181.T          ,20230331
2183.T          ,20230331
9384.T          ,20230331
3143.T          ,20230331
2185.T          ,20230331
6250.T          ,20230331
6465.T          ,20230331
2186.T          ,20230228
9385.T          ,20230331
3632.T          ,20230331
3443.T          ,20230331
3148.T          ,20230228
7775.T          ,20230331
3150.T          ,20230331
7314.T          ,20230331
4574.T          ,20230331
8750.T          ,20230331
8301.T          ,20230331
3634.T          ,20230331
3635.T          ,20230331
3151.T          ,20230331
5857.T          ,20230331
2269.T          ,20230331
3266.T          ,20230228
3153.T          ,20230331
3154.T          ,20230331
2193.T          ,20230331
7819.T          ,20230331
3636.T          ,20230331
4926.T          ,20230331
8713.T          ,20230331
4575.T          ,20230331
8714.T          ,20230331
3156.T          ,20230331
2270.T          ,20230331
3157.T          ,20230331
4576.T          ,20230331
6630.T          ,20230430
2195.T          ,20230331
3159.T          ,20230430
8715.T          ,20230331
2196.T          ,20230331
3160.T          ,20230228
3269.T          ,20230131
7776.T          ,20230331
4577.T          ,20230228
8600.T          ,20230331
8630.T          ,20230331
5020.T          ,20230331
3161.T          ,20230430
6629.T          ,20230331
3639.T          ,20230331
3927.T          ,20230331
3641.T          ,20230331
3640.T          ,20230331
3271.T          ,20230331
2198.T          ,20230430
7148.T          ,20230331
7818.T          ,20230228
9413.T          ,20230331
1417.T          ,20230331
1418.T          ,20230228
6050.T          ,20230331
3645.T          ,20230228
4578.T          ,20230331
3646.T          ,20230331
3648.T          ,20230331
7150.T          ,20230331
3649.T          ,20230331
3659.T          ,20230331
3655.T          ,20230331
3647.T          ,20230228
4928.T          ,20230331
5290.T          ,20230331
6626.T          ,20230331
3167.T          ,20230331
3168.T          ,20230228
3608.T          ,20230228
2882.T          ,20230228
3275.T          ,20230331
3652.T          ,20230331
3653.T          ,20230430
4433.T          ,20230228
3656.T          ,20230331
2117.T          ,20230331
6620.T          ,20230331
6625.T          ,20230331
7817.T          ,20230331
7022.T          ,20230331
4582.T          ,20230331
7777.T          ,20230430
3657.T          ,20230430
3444.T          ,20230430
1383.T          ,20230430
6054.T          ,20230331
3479.T          ,20230228
3277.T          ,20230331
6055.T          ,20230331
6619.T          ,20230331
4977.T          ,20230331
4583.T          ,20230331
9206.T          ,20230331
3172.T          ,20230430
3660.T          ,20230331
3173.T          ,20230331
3661.T          ,20230331
7157.T          ,20230331
3663.T          ,20230331
6058.T          ,20230228
6059.T          ,20230331
6061.T          ,20230331
3278.T          ,20230131
6062.T          ,20230331
6060.T          ,20230331
2930.T          ,20230228
3279.T          ,20221130
6063.T          ,20230331
6618.T          ,20230331
3664.T          ,20230331
9419.T          ,20230331
3665.T          ,20230430
6098.T          ,20230331
3175.T          ,20230331
6067.T          ,20230331
9386.T          ,20230331
7161.T          ,20230331
6617.T          ,20230331
7162.T          ,20230331
6069.T          ,20230331
3896.T          ,20230331
3177.T          ,20230228
6070.T          ,20230331
3280.T          ,20230228
4584.T          ,20230331
6178.T          ,20230331
6071.T          ,20230331
3666.T          ,20230331
4929.T          ,20230320
3668.T          ,20230331
3178.T          ,20230331
7164.T          ,20230331
4392.T          ,20230331
3179.T          ,20230331
2931.T          ,20230331
6165.T          ,20230331
3261.T          ,20230331
6072.T          ,20230331
4586.T          ,20230331
3282.T          ,20230131
3181.T          ,20230228
3180.T          ,20230430
3670.T          ,20230331
3671.T          ,20230331
3672.T          ,20230331
3182.T          ,20230331
2588.T          ,20230331
3673.T          ,20230331
6073.T          ,20230331
9025.T          ,20230331
1419.T          ,20230228
1420.T          ,20230331
3183.T          ,20230331
3284.T          ,20230331
3674.T          ,20230331
3287.T          ,20230430
3039.T          ,20230331
3675.T          ,20230331
4587.T          ,20230331
3184.T          ,20230331
4978.T          ,20230331
6074.T          ,20230331
3185.T          ,20230331
3286.T          ,20230331
3186.T          ,20230228
3288.T          ,20230331
6078.T          ,20230331
3187.T          ,20230331
3691.T          ,20230331
3687.T          ,20230331
7315.T          ,20230331
4275.T          ,20230331
3676.T          ,20230331
4591.T          ,20230331
3678.T          ,20230228
6740.T          ,20230331
3677.T          ,20230331
6034.T          ,20230331
3680.T          ,20230331
3912.T          ,20230331
6081.T          ,20230331
3292.T          ,20230131
1429.T          ,20230331
6562.T          ,20230331
3189.T          ,20230228
6080.T          ,20230331
3221.T          ,20230331
3679.T          ,20230331
3291.T          ,20230331
3682.T          ,20230331
3293.T          ,20230331
6087.T          ,20230331
4588.T          ,20230331
6082.T          ,20230331
3681.T          ,20230331
3294.T          ,20230331
4245.T          ,20230331
6085.T          ,20230331
6086.T          ,20230228
6090.T          ,20230331
6083.T          ,20230228
7167.T          ,20230331
6088.T          ,20230331
1663.T          ,20230331
3295.T          ,20230228
6091.T          ,20230430
3683.T          ,20230331
9414.T          ,20230228
6092.T          ,20230331
4246.T          ,20230331
3191.T          ,20230320
3190.T          ,20230331
6093.T          ,20230228
6616.T          ,20230331
9090.T          ,20230331
9024.T          ,20230331
3197.T          ,20230331
3192.T          ,20230228
3296.T          ,20221231
6096.T          ,20230331
6094.T          ,20230331
3297.T          ,20230228
3299.T          ,20230331
4247.T          ,20230331
4979.T          ,20230331
6095.T          ,20230331
3688.T          ,20230331
6176.T          ,20230331
3193.T          ,20230430
3475.T          ,20230430
7172.T          ,20230331
7170.T          ,20221231
3690.T          ,20230331
3300.T          ,20230331
3195.T          ,20230430
3692.T          ,20230331
3196.T          ,20230331
4691.T          ,20230331
9143.T          ,20230331
7163.T          ,20230331
2060.T          ,20230331
9468.T          ,20230331
7173.T          ,20230331
6240.T          ,20230331
3696.T          ,20230331
3695.T          ,20230331
3909.T          ,20230331
9467.T          ,20230331
6099.T          ,20230331
3697.T          ,20230228
3698.T          ,20230331
3451.T          ,20230430
3309.T          ,20230430
9551.T          ,20230331
3900.T          ,20230331
6027.T          ,20230331
6026.T          ,20230331
7816.T          ,20230331
6028.T          ,20230331
6029.T          ,20230331
3902.T          ,20230331
9418.T          ,20230228
3198.T          ,20230228
2586.T          ,20230331
6030.T          ,20230331
4248.T          ,20230331
7175.T          ,20230331
3903.T          ,20230430
3199.T          ,20230331
9517.T          ,20230331
7815.T          ,20230331
3904.T          ,20230331
