i,이름, 코드, 거래소, koscom_day, naver_day
162,7087,7087.T,도쿄 거래소,20230331,20230331
163,4385,4385.T,도쿄 거래소,20230331,20230331
164,6579,6579.T,도쿄 거래소,20230331,20230331
165,4386,4386.T,도쿄 거래소,20230331,20230331
166,6580,6580.T,도쿄 거래소,20230331,20230331
167,4387,4387.T,도쿄 거래소,20230331,20230331
168,9273,9273.T,도쿄 거래소,20230331,20230331
169,9274,9274.T,도쿄 거래소,20230331,20230331
170,4388,4388.T,도쿄 거래소,20230331,20230331
171,4389,4389.T,도쿄 거래소,20230331,20230331
172,7030,7030.T,도쿄 거래소,20230331,20230331
173,4390,4390.T,도쿄 거래소,20230331,20230331
174,7031,7031.T,도쿄 거래소,20230331,20230331
175,7806,7806.T,도쿄 거래소,20230331,20230331
176,6750,6750.T,도쿄 거래소,20230331,20230331
177,4391,4391.T,도쿄 거래소,20230331,20230331
178,1446,1446.T,도쿄 거래소,20230331,20230331
179,7033,7033.T,도쿄 거래소,20230430,20230430
180,4394,4394.T,도쿄 거래소,20230228,20230228
181,4395,4395.T,도쿄 거래소,20230331,20230331
182,7034,7034.T,도쿄 거래소,20230430,20230430
183,3492,3492.T,도쿄 거래소,20230228,20230228
184,4393,4393.T,도쿄 거래소,20230331,20230331
185,3491,3491.T,도쿄 거래소,20230430,20230430
186,4205,4205.T,도쿄 거래소,20230331,20230331
187,5699,5699.T,도쿄 거래소,20230331,20230331
188,4396,4396.T,도쿄 거래소,20230331,20230331
189,4397,4397.T,도쿄 거래소,20230228,20230228
190,7035,7035.T,도쿄 거래소,20230228,20230228
191,3493,3493.T,도쿄 거래소,20230228,20230228
192,9275,9275.T,도쿄 거래소,20230228,20230228
193,3494,3494.T,도쿄 거래소,20230331,20230331
194,3495,3495.T,도쿄 거래소,20230331,20230331
195,3915,3915.T,도쿄 거래소,20230228,20230228
196,3496,3496.T,도쿄 거래소,20230331,20230331
197,9621,9621.T,도쿄 거래소,20230331,20230331
198,7036,7036.T,도쿄 거래소,20230331,20230331
199,7037,7037.T,도쿄 거래소,20230331,20230331
200,4398,4398.T,도쿄 거래소,20230331,20230331
201,7325,7325.T,도쿄 거래소,20230331,20230331
202,7326,7326.T,도쿄 거래소,20230331,20230331
203,6233,6233.T,도쿄 거래소,20230331,20230331
204,7038,7038.T,도쿄 거래소,20230331,20230331
205,9285,9285.T,도쿄 거래소,20221231,20221231
206,3392,3392.T,도쿄 거래소,20230331,20230331
207,7039,7039.T,도쿄 거래소,20230331,20230331
208,7041,7041.T,도쿄 거래소,20230331,20230331
209,4598,4598.T,도쿄 거래소,20230331,20230331
210,4420,4420.T,도쿄 거래소,20230331,20230331
211,7805,7805.T,도쿄 거래소,20230228,20230228
212,9279,9279.T,도쿄 거래소,20230430,20230430
213,3498,3498.T,도쿄 거래소,20230228,20230228
214,7043,7043.T,도쿄 거래소,20230331,20230331
215,7044,7044.T,도쿄 거래소,20230331,20230331
216,7670,7670.T,도쿄 거래소,20230331,20230331
217,6966,6966.T,도쿄 거래소,20230430,20230430
218,2970,2970.T,도쿄 거래소,20230331,20230331
219,4423,4423.T,도쿄 거래소,20230331,20230331
220,1450,1450.T,도쿄 거래소,20230331,20230331
221,2670,2670.T,도쿄 거래소,20230228,20230228
222,4424,4424.T,도쿄 거래소,20230331,20230331
223,7046,7046.T,도쿄 거래소,20230331,20230331
224,4425,4425.T,도쿄 거래소,20230331,20230331
225,4427,4427.T,도쿄 거래소,20230331,20230331
226,6232,6232.T,도쿄 거래소,20230331,20230331
227,7047,7047.T,도쿄 거래소,20230331,20230331
228,7671,7671.T,도쿄 거래소,20230331,20230331
229,6596,6596.T,도쿄 거래소,20230331,20230331
230,6042,6042.T,도쿄 거래소,20230331,20230331
231,7681,7681.T,도쿄 거래소,20230331,20230331
232,7646,7646.T,도쿄 거래소,20230320,20230320
233,9258,9258.T,도쿄 거래소,20230331,20230331
234,9340,9340.T,도쿄 거래소,20230331,20230331
235,5574,5574.T,도쿄 거래소,20230228,20230228
236,5185,5185.T,도쿄 거래소,20230331,20230331
237,6614,6614.T,도쿄 거래소,20230331,20230331
238,7685,7685.T,도쿄 거래소,20230331,20230331
239,4489,4489.T,도쿄 거래소,20230331,20230331
240,9211,9211.T,도쿄 거래소,20230331,20230331
241,2994,2994.T,도쿄 거래소,20221231,20221231
242,7690,7690.T,도쿄 거래소,20230430,20230430
243,7358,7358.T,도쿄 거래소,20230331,20230331
244,4448,4448.T,도쿄 거래소,20230331,20230331
245,4014,4014.T,도쿄 거래소,20230430,20230430
246,4499,4499.T,도쿄 거래소,20230331,20230331
247,6227,6227.T,도쿄 거래소,20230331,20230331
248,7367,7367.T,도쿄 거래소,20230331,20230331
249,7342,7342.T,도쿄 거래소,20230331,20230331
250,4440,4440.T,도쿄 거래소,20230228,20230228
251,7353,7353.T,도쿄 거래소,20230331,20230331
252,4200,4200.T,도쿄 거래소,20230331,20230331
253,5525,5525.T,도쿄 거래소,20221231,20221231
254,4477,4477.T,도쿄 거래소,20230331,20230331
255,4165,4165.T,도쿄 거래소,20230331,20230331
256,1773,1773.T,도쿄 거래소,20230331,20230331
257,9219,9219.T,도쿄 거래소,20230331,20230331
258,4378,4378.T,도쿄 거래소,20230430,20230430
259,5531,5531.T,도쿄 거래소,20230131,20230131
260,4484,4484.T,도쿄 거래소,20230331,20230331
261,5028,5028.T,도쿄 거래소,20230331,20230331
262,9564,9564.T,도쿄 거래소,20230331,20230331
263,4072,4072.T,도쿄 거래소,20230331,20230331
264,4068,4068.T,도쿄 거래소,20230331,20230331
265,2972,2972.T,도쿄 거래소,20230228,20230228
266,7125,7125.T,도쿄 거래소,20230430,20230430
267,1452,1452.T,도쿄 거래소,20230228,20230228
268,4053,4053.T,도쿄 거래소,20230331,20230331
269,4417,4417.T,도쿄 거래소,20230331,20230331
270,2170,2170.T,도쿄 거래소,20230331,20230331
271,9259,9259.T,도쿄 거래소,20230331,20230331
272,7673,7673.T,도쿄 거래소,20230228,20230228
273,2315,2315.T,도쿄 거래소,20230430,20230430
274,9241,9241.T,도쿄 거래소,20230228,20230228
275,7373,7373.T,도쿄 거래소,20230228,20230228
276,7048,7048.T,도쿄 거래소,20230331,20230331
277,4428,4428.T,도쿄 거래소,20230331,20230331
278,7689,7689.T,도쿄 거래소,20230228,20230228
279,9335,9335.T,도쿄 거래소,20230331,20230331
280,4432,4432.T,도쿄 거래소,20230228,20230228
281,9242,9242.T,도쿄 거래소,20230430,20230430
282,4494,4494.T,도쿄 거래소,20230228,20230228
283,4055,4055.T,도쿄 거래소,20230228,20230228
284,7092,7092.T,도쿄 거래소,20230331,20230331
285,9326,9326.T,도쿄 거래소,20230228,20230228
286,7699,7699.T,도쿄 거래소,20230331,20230331
287,5257,5257.T,도쿄 거래소,20230331,20230331
288,7676,7676.T,도쿄 거래소,20230331,20230331
289,9287,9287.T,도쿄 거래소,20221130,20221130
290,6370,6370.T,도쿄 거래소,20230331,20230331
291,7050,7050.T,도쿄 거래소,20230430,20230430
292,6524,6524.T,도쿄 거래소,20230331,20230331
293,4267,4267.T,도쿄 거래소,20230430,20230430
294,3289,3289.T,도쿄 거래소,20230331,20230331
295,3449,3449.T,도쿄 거래소,20230331,20230331
296,7386,7386.T,도쿄 거래소,20230331,20230331
297,8219,8219.T,도쿄 거래소,20230331,20230331
298,4019,4019.T,도쿄 거래소,20230331,20230331
299,2995,2995.T,도쿄 거래소,20221231,20221231
300,6996,6996.T,도쿄 거래소,20230331,20230331
301,5127,5127.T,도쿄 거래소,20230228,20230228
302,2984,2984.T,도쿄 거래소,20230331,20230331
303,1973,1973.T,도쿄 거래소,20230331,20230331
304,9247,9247.T,도쿄 거래소,20230331,20230331
305,9561,9561.T,도쿄 거래소,20230331,20230331
306,5038,5038.T,도쿄 거래소,20230331,20230331
307,7686,7686.T,도쿄 거래소,20230331,20230331
308,4437,4437.T,도쿄 거래소,20230331,20230331
309,4438,4438.T,도쿄 거래소,20230331,20230331
310,7379,7379.T,도쿄 거래소,20230430,20230430
311,7137,7137.T,도쿄 거래소,20230228,20230228
312,4487,4487.T,도쿄 거래소,20230331,20230331
313,5527,5527.T,도쿄 거래소,20230228,20230228
314,7077,7077.T,도쿄 거래소,20230228,20230228
315,2892,2892.T,도쿄 거래소,20230331,20230331
316,7370,7370.T,도쿄 거래소,20230228,20230228
317,9306,9306.T,도쿄 거래소,20230331,20230331
318,7364,7364.T,도쿄 거래소,20221231,20221231
319,9256,9256.T,도쿄 거래소,20230331,20230331
320,4015,4015.T,도쿄 거래소,20230228,20230228
321,7110,7110.T,도쿄 거래소,20230430,20230430
322,9344,9344.T,도쿄 거래소,20230331,20230331
323,4060,4060.T,도쿄 거래소,20230331,20230331
324,4004,4004.T,도쿄 거래소,20230331,20230331
325,4412,4412.T,도쿄 거래소,20230228,20230228
326,4054,4054.T,도쿄 거래소,20230331,20230331
327,2985,2985.T,도쿄 거래소,20230331,20230331
328,4071,4071.T,도쿄 거래소,20230331,20230331
329,5139,5139.T,도쿄 거래소,20230331,20230331
330,4599,4599.T,도쿄 거래소,20230430,20230430
331,4193,4193.T,도쿄 거래소,20230331,20230331
332,5076,5076.T,도쿄 거래소,20230331,20230331
333,4012,4012.T,도쿄 거래소,20230331,20230331
334,5254,5254.T,도쿄 거래소,20230331,20230331
335,9212,9212.T,도쿄 거래소,20230331,20230331
336,7687,7687.T,도쿄 거래소,20230331,20230331
337,7113,7113.T,도쿄 거래소,20230228,20230228
338,7112,7112.T,도쿄 거래소,20230331,20230331
339,7376,7376.T,도쿄 거래소,20230331,20230331
340,4169,4169.T,도쿄 거래소,20230331,20230331
341,3450,3450.T,도쿄 거래소,20230220,20230220
342,7073,7073.T,도쿄 거래소,20230430,20230430
343,2932,2932.T,도쿄 거래소,20230331,20230331
344,9225,9225.T,도쿄 거래소,20230331,20230331
345,2997,2997.T,도쿄 거래소,20230430,20230430
346,6226,6226.T,도쿄 거래소,20230331,20230331
347,7049,7049.T,도쿄 거래소,20230228,20230228
348,7074,7074.T,도쿄 거래소,20230228,20230228
349,7059,7059.T,도쿄 거래소,20230331,20230331
350,7072,7072.T,도쿄 거래소,20230331,20230331
351,7674,7674.T,도쿄 거래소,20230430,20230430
352,9253,9253.T,도쿄 거래소,20230228,20230228
353,5368,5368.T,도쿄 거래소,20230331,20230331
354,3409,3409.T,도쿄 거래소,20230331,20230331
355,6613,6613.T,도쿄 거래소,20230331,20230331
356,3905,3905.T,도쿄 거래소,20230331,20230331
357,7067,7067.T,도쿄 거래소,20230331,20230331
358,7065,7065.T,도쿄 거래소,20230228,20230228
359,7361,7361.T,도쿄 거래소,20230331,20230331
360,4483,4483.T,도쿄 거래소,20230331,20230331
361,9146,9146.T,도쿄 거래소,20221231,20221231
362,7677,7677.T,도쿄 거래소,20230331,20230331
363,8020,8020.T,도쿄 거래소,20230331,20230331
364,3283,3283.T,도쿄 거래소,20221130,20221130
365,7081,7081.T,도쿄 거래소,20230331,20230331
366,7682,7682.T,도쿄 거래소,20230430,20230430
367,7360,7360.T,도쿄 거래소,20230228,20230228
368,2992,2992.T,도쿄 거래소,20230430,20230430
369,9149,9149.T,도쿄 거래소,20230430,20230430
370,6521,6521.T,도쿄 거래소,20230228,20230228
371,7090,7090.T,도쿄 거래소,20230331,20230331
372,7119,7119.T,도쿄 거래소,20230331,20230331
373,9565,9565.T,도쿄 거래소,20230430,20230430
374,4196,4196.T,도쿄 거래소,20230331,20230331
375,5136,5136.T,도쿄 거래소,20230430,20230430
376,3863,3863.T,도쿄 거래소,20230331,20230331
377,4442,4442.T,도쿄 거래소,20230331,20230331
378,4482,4482.T,도쿄 거래소,20230331,20230331
379,4040,4040.T,도쿄 거래소,20230331,20230331
380,4892,4892.T,도쿄 거래소,20230331,20230331
381,7345,7345.T,도쿄 거래소,20230331,20230331
382,7064,7064.T,도쿄 거래소,20230430,20230430
383,4885,4885.T,도쿄 거래소,20230228,20230228
384,7378,7378.T,도쿄 거래소,20230430,20230430
385,7355,7355.T,도쿄 거래소,20230430,20230430
386,7098,7098.T,도쿄 거래소,20230131,20230131
387,7083,7083.T,도쿄 거래소,20230228,20230228
388,4616,4616.T,도쿄 거래소,20230228,20230228
389,7388,7388.T,도쿄 거래소,20230228,20230228
390,4011,4011.T,도쿄 거래소,20230331,20230331
391,6523,6523.T,도쿄 거래소,20230331,20230331
392,4935,4935.T,도쿄 거래소,20230331,20230331
393,4375,4375.T,도쿄 거래소,20230331,20230331
394,4020,4020.T,도쿄 거래소,20230331,20230331
395,4498,4498.T,도쿄 거래소,20230331,20230331
396,7063,7063.T,도쿄 거래소,20230331,20230331
397,4251,4251.T,도쿄 거래소,20230331,20230331
398,7374,7374.T,도쿄 거래소,20230331,20230331
399,4485,4485.T,도쿄 거래소,20230331,20230331
400,7236,7236.T,도쿄 거래소,20230331,20230331
401,9252,9252.T,도쿄 거래소,20230228,20230228
402,4262,4262.T,도쿄 거래소,20230331,20230331
404,4414,4414.T,도쿄 거래소,20230331,20230331
405,9336,9336.T,도쿄 거래소,20230331,20230331
406,9214,9214.T,도쿄 거래소,20230331,20230331
407,7085,7085.T,도쿄 거래소,20230228,20230228
408,4057,4057.T,도쿄 거래소,20230228,20230228
409,4180,4180.T,도쿄 거래소,20230331,20230331
410,7097,7097.T,도쿄 거래소,20230430,20230430
411,9560,9560.T,도쿄 거래소,20230228,20230228
412,9226,9226.T,도쿄 거래소,20221130,20221130
413,9559,9559.T,도쿄 거래소,20230331,20230331
414,7694,7694.T,도쿄 거래소,20230331,20230331
415,7094,7094.T,도쿄 거래소,20230331,20230331
416,9428,9428.T,도쿄 거래소,20230331,20230331
417,2999,2999.T,도쿄 거래소,20230228,20230228
418,5078,5078.T,도쿄 거래소,20230228,20230228
419,4174,4174.T,도쿄 거래소,20230430,20230430
420,4445,4445.T,도쿄 거래소,20230331,20230331
421,4178,4178.T,도쿄 거래소,20230331,20230331
422,4370,4370.T,도쿄 거래소,20230228,20230228
423,9327,9327.T,도쿄 거래소,20230331,20230331
424,4893,4893.T,도쿄 거래소,20230331,20230331
425,4481,4481.T,도쿄 거래소,20230331,20230331
426,4413,4413.T,도쿄 거래소,20230228,20230228
428,4444,4444.T,도쿄 거래소,20230331,20230331
429,7823,7823.T,도쿄 거래소,20230331,20230331
430,5070,5070.T,도쿄 거래소,20230331,20230331
431,6522,6522.T,도쿄 거래소,20230228,20230228
432,2937,2937.T,도쿄 거래소,20230331,20230331
433,7078,7078.T,도쿄 거래소,20230331,20230331
434,6231,6231.T,도쿄 거래소,20230331,20230331
435,9245,9245.T,도쿄 거래소,20230331,20230331
436,5253,5253.T,도쿄 거래소,20230331,20230331
437,9257,9257.T,도쿄 거래소,20230331,20230331
438,7383,7383.T,도쿄 거래소,20230331,20230331
439,7356,7356.T,도쿄 거래소,20230331,20230331
440,5135,5135.T,도쿄 거래소,20221231,20221231
441,4125,4125.T,도쿄 거래소,20230331,20230331
442,9556,9556.T,도쿄 거래소,20230430,20230430
443,2971,2971.T,도쿄 거래소,20230131,20230131
444,5034,5034.T,도쿄 거래소,20230331,20230331
445,7058,7058.T,도쿄 거래소,20230331,20230331
446,5838,5838.T,도쿄 거래소,20230331,20230331
447,7136,7136.T,도쿄 거래소,20221231,20221231
448,4058,4058.T,도쿄 거래소,20230331,20230331
449,7794,7794.T,도쿄 거래소,20230331,20230331
450,4891,4891.T,도쿄 거래소,20230228,20230228
451,4436,4436.T,도쿄 거래소,20230331,20230331
452,2934,2934.T,도쿄 거래소,20230228,20230228
453,4172,4172.T,도쿄 거래소,20230331,20230331
454,4166,4166.T,도쿄 거래소,20230331,20230331
455,7317,7317.T,도쿄 거래소,20230331,20230331
456,2809,2809.T,도쿄 거래소,20230228,20230228
457,9554,9554.T,도쿄 거래소,20230331,20230331
458,6597,6597.T,도쿄 거래소,20230331,20230331
459,5248,5248.T,도쿄 거래소,20230430,20230430
460,4177,4177.T,도쿄 거래소,20230331,20230331
461,3415,3415.T,도쿄 거래소,20230430,20230430
462,7084,7084.T,도쿄 거래소,20230331,20230331
463,7330,7330.T,도쿄 거래소,20230331,20230331
464,5858,5858.T,도쿄 거래소,20230331,20230331
465,7080,7080.T,도쿄 거래소,20230331,20230331
466,2981,2981.T,도쿄 거래소,20230331,20230331
467,2212,2212.T,도쿄 거래소,20230331,20230331
468,2980,2980.T,도쿄 거래소,20230331,20230331
469,7114,7114.T,도쿄 거래소,20230331,20230331
470,5883,5883.T,도쿄 거래소,20221130,20221130
471,5252,5252.T,도쿄 거래소,20230331,20230331
472,4197,4197.T,도쿄 거래소,20230228,20230228
473,2977,2977.T,도쿄 거래소,20230331,20230331
474,4419,4419.T,도쿄 거래소,20230331,20230331
475,7352,7352.T,도쿄 거래소,20230228,20230228
476,5031,5031.T,도쿄 거래소,20230430,20230430
477,3448,3448.T,도쿄 거래소,20230331,20230331
478,4480,4480.T,도쿄 거래소,20230331,20230331
479,6228,6228.T,도쿄 거래소,20230331,20230331
480,4932,4932.T,도쿄 거래소,20230331,20230331
481,7357,7357.T,도쿄 거래소,20230228,20230228
482,7680,7680.T,도쿄 거래소,20230430,20230430
483,7115,7115.T,도쿄 거래소,20230331,20230331
484,4017,4017.T,도쿄 거래소,20230228,20230228
485,2991,2991.T,도쿄 거래소,20230430,20230430
486,7354,7354.T,도쿄 거래소,20230331,20230331
487,5255,5255.T,도쿄 거래소,20230331,20230331
488,5027,5027.T,도쿄 거래소,20230331,20230331
489,2979,2979.T,도쿄 거래소,20221130,20221130
490,9249,9249.T,도쿄 거래소,20230331,20230331
491,7089,7089.T,도쿄 거래소,20230331,20230331
492,4199,4199.T,도쿄 거래소,20230228,20230228
493,4255,4255.T,도쿄 거래소,20221231,20221231
494,6496,6496.T,도쿄 거래소,20230228,20230228
495,7803,7803.T,도쿄 거래소,20230331,20230331
496,6419,6419.T,도쿄 거래소,20230331,20230331
497,4056,4056.T,도쿄 거래소,20230331,20230331
498,4051,4051.T,도쿄 거래소,20230331,20230331
499,4934,4934.T,도쿄 거래소,20230430,20230430
500,4491,4491.T,도쿄 거래소,20230331,20230331
501,7088,7088.T,도쿄 거래소,20230331,20230331
502,4627,4627.T,도쿄 거래소,20230430,20230430
503,7804,7804.T,도쿄 거래소,20230430,20230430
506,4173,4173.T,도쿄 거래소,20230228,20230228
507,4880,4880.T,도쿄 거래소,20230430,20230430
508,5247,5247.T,도쿄 거래소,20230331,20230331
509,4439,4439.T,도쿄 거래소,20230228,20230228
510,4450,4450.T,도쿄 거래소,20230331,20230331
511,7792,7792.T,도쿄 거래소,20230331,20230331
512,5632,5632.T,도쿄 거래소,20230331,20230331
513,5071,5071.T,도쿄 거래소,20230331,20230331
514,2440,2440.T,도쿄 거래소,20230331,20230331
515,4430,4430.T,도쿄 거래소,20230228,20230228
516,5576,5576.T,도쿄 거래소,20221231,20221231
517,7129,7129.T,도쿄 거래소,20230331,20230331
518,9145,9145.T,도쿄 거래소,20230331,20230331
519,9562,9562.T,도쿄 거래소,20230331,20230331
520,4673,4673.T,도쿄 거래소,20230228,20230228
521,4168,4168.T,도쿄 거래소,20230331,20230331
522,9337,9337.T,도쿄 거래소,20230331,20230331
523,9222,9222.T,도쿄 거래소,20230331,20230331
524,4265,4265.T,도쿄 거래소,20230331,20230331
525,7698,7698.T,도쿄 거래소,20230331,20230331
526,1887,1887.T,도쿄 거래소,20230228,20230228
527,7096,7096.T,도쿄 거래소,20230331,20230331
528,7970,7970.T,도쿄 거래소,20230331,20230331
529,4261,4261.T,도쿄 거래소,20230331,20230331
530,4888,4888.T,도쿄 거래소,20230331,20230331
531,4270,4270.T,도쿄 거래소,20230228,20230228
532,4374,4374.T,도쿄 거래소,20230331,20230331
533,4076,4076.T,도쿄 거래소,20230228,20230228
534,7369,7369.T,도쿄 거래소,20230331,20230331
535,7091,7091.T,도쿄 거래소,20230331,20230331
536,4073,4073.T,도쿄 거래소,20230331,20230331
537,6599,6599.T,도쿄 거래소,20230331,20230331
538,4496,4496.T,도쿄 거래소,20230331,20230331
539,5250,5250.T,도쿄 거래소,20230228,20230228
540,9345,9345.T,도쿄 거래소,20230331,20230331
541,7351,7351.T,도쿄 거래소,20230228,20230228
542,7061,7061.T,도쿄 거래소,20230331,20230331
543,2987,2987.T,도쿄 거래소,20230331,20230331
544,4479,4479.T,도쿄 거래소,20230331,20230331
545,3281,3281.T,도쿄 거래소,20230228,20230228
546,4486,4486.T,도쿄 거래소,20230331,20230331
547,9218,9218.T,도쿄 거래소,20230331,20230331
548,9286,9286.T,도쿄 거래소,20221130,20221130
549,7958,7958.T,도쿄 거래소,20230331,20230331
550,2978,2978.T,도쿄 거래소,20230430,20230430
551,5334,5334.T,도쿄 거래소,20230331,20230331
552,4490,4490.T,도쿄 거래소,20230228,20230228
553,9465,9465.T,도쿄 거래소,20221231,20221231
554,2961,2961.T,도쿄 거래소,20230331,20230331
555,9563,9563.T,도쿄 거래소,20230331,20230331
556,7140,7140.T,도쿄 거래소,20230331,20230331
557,6230,6230.T,도쿄 거래소,20230331,20230331
558,4431,4431.T,도쿄 거래소,20230430,20230430
559,4476,4476.T,도쿄 거래소,20230331,20230331
560,5573,5573.T,도쿄 거래소,20230331,20230331
561,6486,6486.T,도쿄 거래소,20230331,20230331
562,4441,4441.T,도쿄 거래소,20230430,20230430
563,7066,7066.T,도쿄 거래소,20230331,20230331
564,4372,4372.T,도쿄 거래소,20230331,20230331
566,7138,7138.T,도쿄 거래소,20230331,20230331
567,4883,4883.T,도쿄 거래소,20230331,20230331
568,4052,4052.T,도쿄 거래소,20230331,20230331
569,4475,4475.T,도쿄 거래소,20230331,20230331
570,7082,7082.T,도쿄 거래소,20230331,20230331
571,7343,7343.T,도쿄 거래소,20230331,20230331
572,9251,9251.T,도쿄 거래소,20230430,20230430
573,4202,4202.T,도쿄 거래소,20230331,20230331
574,4931,4931.T,도쿄 거래소,20230331,20230331
575,7363,7363.T,도쿄 거래소,20230331,20230331
576,4446,4446.T,도쿄 거래소,20230430,20230430
577,4074,4074.T,도쿄 거래소,20230331,20230331
578,4447,4447.T,도쿄 거래소,20230331,20230331
579,7362,7362.T,도쿄 거래소,20230331,20230331
580,9020,9020.T,도쿄 거래소,20230331,20230331
581,7116,7116.T,도쿄 거래소,20230331,20230331
582,4013,4013.T,도쿄 거래소,20230331,20230331
583,4415,4415.T,도쿄 거래소,20230331,20230331
584,8508,8508.T,도쿄 거래소,20230331,20230331
585,7093,7093.T,도쿄 거래소,20230331,20230331
586,5571,5571.T,도쿄 거래소,20230331,20230331
587,8070,8070.T,도쿄 거래소,20230331,20230331
588,7071,7071.T,도쿄 거래소,20230331,20230331
589,5570,5570.T,도쿄 거래소,20230331,20230331
590,4933,4933.T,도쿄 거래소,20230331,20230331
591,7060,7060.T,도쿄 거래소,20230331,20230331
592,9558,9558.T,도쿄 거래소,20230228,20230228
593,9224,9224.T,도쿄 거래소,20230331,20230331
594,7734,7734.T,도쿄 거래소,20230331,20230331
595,7068,7068.T,도쿄 거래소,20230228,20230228
596,2933,2933.T,도쿄 거래소,20230331,20230331
597,5724,5724.T,도쿄 거래소,20230331,20230331
598,4889,4889.T,도쿄 거래소,20230331,20230331
599,7800,7800.T,도쿄 거래소,20230331,20230331
600,7368,7368.T,도쿄 거래소,20230331,20230331
601,4377,4377.T,도쿄 거래소,20230331,20230331
602,5578,5578.T,도쿄 거래소,20230228,20230228
603,6229,6229.T,도쿄 거래소,20230331,20230331
604,4478,4478.T,도쿄 거래소,20230331,20230331
605,2585,2585.T,도쿄 거래소,20230331,20230331
606,2872,2872.T,도쿄 거래소,20230228,20230228
607,7062,7062.T,도쿄 거래소,20230331,20230331
608,9522,9522.T,도쿄 거래소,20230331,20230331
610,5072,5072.T,도쿄 거래소,20230331,20230331
611,4059,4059.T,도쿄 거래소,20230331,20230331
